序位	詞彙	詞頻
6840	托育	1
6841	烏干達生	1
6842	淪學工	1
6843	亂象	1
6844	康寧	1
6845	跳票	1
6846	派往	1
6847	無關	1
6848	異地	1
6849	范雲	1
6850	陣線	1
6851	當事	1
6852	從嚴	1
6853	非專班	1
6854	系所	1
6855	求助	1
6856	奴工	1
6857	烏干達籍	1
6858	工時	1
6859	遭受到	1
6860	折磨	1
6861	勒令	1
6862	扣減	1
6863	吸睛	1
6864	一百九十五	1
6865	長人	1
6866	康哲	1
6867	睿	1
6868	張憲銘	1
6869	張為甯	1
6870	楊哲宜	1
6871	楊曜名	1
6872	上籃	1
6873	十五萬三千八百二十	1
6874	相較	1
6875	一萬一千多	1
6876	十八萬三千七百三十二	1
6877	逢	1
6878	探	1
6879	低點	1
6880	兩千三百三十七萬五千三百一十四	1
6881	十八萬五千九百二十二	1
6882	十一萬四千六百零六	1
6883	七千零九十六	1
6884	千分之四點八八	1
6885	八萬六千	1
6886	元月	1
6887	療育	1
6888	藍士耘	1
6889	弊	1
6890	會請	1
6891	夠多	1
6892	選拔賽	1
6893	強者	1
6894	股	1
6895	連贏	1
6896	漢字	1
6897	內心版	1
6898	避	1
6899	電話亭	1
6900	活化版	1
6901	字源	1
6902	流習	1
6903	故事版	1
6904	坐	1
6905	席馬利克	1
6906	晉升到	1
6907	聲浪	1
6908	何以	1
6909	晉升	1
6910	譽為	1
6911	受教	1
6912	哈佛	1
6913	省分	1
6914	處女膜	1
6915	出線	1
6916	剷除	1
6917	信奉	1
6918	不容	1
6919	小覷	1
6920	馬利克右	1
6921	聖經	1
6922	一九三八年	1
6923	進口到	1
6924	不單	1
6925	兩棲類	1
6926	演化	1
6927	連結	1
6928	魚鰭	1
6929	寄給	1
6930	洲	1
6931	斷定	1
6932	歲數	1
6933	檢文圖	1
6934	夜店	1
6935	持	1
6936	喻為	1
6937	轉職	1
6938	散發	1
6939	汙染源	1
6940	流	1
6941	鼻血	1
6942	喘鳴	1
6943	咳嗽	1
6944	住宅區	1
6945	鑽探	1
6946	麻醉品	1
6947	管製	1
6948	剔除	1
6949	執照	1
6950	井	1
6951	新種	1
6952	動植物	1
6953	山頂	1
6954	圖樣	1
6955	複雜	1
6956	斑斕	1
6957	綠色	1
6958	歐布馬努穆	1
6959	七萬一千	1
6960	一萬九千	1
6961	絕大部分	1
6962	繳納	1
6963	一五學年	1
6964	一萬三千	1
6965	十一萬四千	1
6966	公校	1
6967	都市化	1
6968	七萬千	1
6969	類科	1
6970	六萬四千	1
6971	城鄉	1
6972	都會區	1
6973	七成三	1
6974	主力	1
6975	搶進	1
6976	分組賽	1
6977	伊朗	1
6978	纏戰	1
6979	泰國隊	1
6980	可惜	1
6981	最終戰	1
6982	球評	1
6983	石明謹	1
6984	接回	1
6985	包機	1
6986	掌旗	1
6987	雪橇	1
6988	林欣蓉	1
6989	何秉睿	1
6990	旗	1
6991	高生	1
6992	轉圜	1
6993	涉案	1
6994	妹妹	1
6995	寫信	1
6996	趕出	1
6997	團聚	1
6998	限令	1
6999	姐妹	1
7000	跟隨	1
7001	依親	1
7002	消失	1
7003	學籍	1
7004	復學	1
7005	猴	1
7006	頻頻	1
7007	全身	1
7008	異狀	1
7009	腎上腺素	1
7010	皮脂素	1
7011	白猴	1
7012	緊迫	1
7013	登山客	1
7014	野外	1
7015	極力	1
7016	吳啟綜圖	1
7017	血型	1
7018	幹麼	1
7019	大臺北	1
7020	太少	1
7021	心智	1
7022	血液庫	1
7023	名詞	1
7024	動詞	1
7025	蕭邦	1
7026	鋼琴賽	1
7027	矚目版	1
7028	奇招版	1
7029	願望	1
7030	方式版	1
7031	延審校	1
7032	亦即	1
7033	店鋪	1
7034	爭先	1
7035	頸	1
7036	卡輪胎	1
7037	鹹水鱷	1
7038	重獲	1
7039	二一六	1
7040	掐住	1
7041	蘇拉維西	1
7042	帕盧	1
7043	目光	1
7044	編織	1
7045	陷阱	1
7046	禽肉	1
7047	誘餌	1
7048	捕獲	1
7049	鋸開	1
7050	消防隊員	1
7051	冬奧史	1
7052	阿爾卑斯式	1
7053	索契	1
7054	平昌	1
7055	九四	1
7056	滑下	1
7057	坡道	1
7058	柯克蘭	1
7059	席格	1
7060	零點零四	1
7061	緊追	1
7062	依舊	1
7063	消化	1
7064	想像	1
7065	名校	1
7066	富	1
7067	賭場	1
7068	入獄	1
7069	醜聞案	1
7070	八百三十五萬	1
7071	南加州	1
7072	校隊	1
7073	付款	1
7074	辛格	1
7075	誇大	1
7076	資歷	1
7077	東北部	1
7078	一九八一年	1
7079	所及	1
7080	肯	1
7081	亞索馬利亞	1
7082	衣索比亞	1
7083	度日	1
7084	接二連三	1
7085	務農	1
7086	骨瘦	1
7087	柴	1
7088	自駕	1
7089	英裔	1
7090	比利時人	1
7091	繞行	1
7092	天候	1
7093	一百五十五	1
7094	真材	1
7095	韋斯	1
7096	停留	1
7097	加油	1
7098	材	1
7099	貨真價實	1
7100	物	1
7101	傑夫	1
7102	真材實料	1
7103	茨城	1
7104	櫪木	1
7105	群馬	1
7106	千葉	1
7107	食藥	1
7108	吳秀梅	1
7109	鳥獸	1
7110	菇類	1
7111	漉油菜	1
7112	福島縣	1
7113	鰻魚	1
7114	水產品	1
7115	食安	1
7116	把關	1
7117	證	1
7118	彭淑燕	1
7119	萊克多巴胺	1
7120	遲遲	1
7121	不免	1
7122	福利社	1
7123	範本	1
7124	限於	1
7125	盧秀燕	1
7126	審視	1
7127	新北市長	1
7128	侯友宜	1
7129	核災	1
7130	不清	1
7131	膳食	1
7132	不畏	1
7133	如期	1
7134	擠爆	1
7135	一百零五	1
7136	八萬兩千多	1
7137	加總	1
7138	零四	1
7139	第五十	1
7140	八十八	1
7141	摔出	1
7142	賽道	1
7143	奮力	1
7144	爬回	1
7145	旗門	1
7146	四九	1
7147	完	1
7148	成首	1
7149	滑行	1
7150	大讚	1
7151	第五十八	1
7152	零九	1
7153	五五	1
7154	記錄下來	1
7155	貼上	1
7156	兩千三百三十四萬九千六百六十六	1
7157	十九萬八千多	1
7158	九百九十	1
7159	一萬五千九百五十四	1
7160	兩百一十五	1
7161	增加率	1
7162	百分之二點七二	1
7163	百分之零點八四	1
7164	百分之三點二	1
7165	三點四	1
7166	千分之六點六二	1
7167	總聯合會	1
7168	三成六	1
7169	處在	1
7170	危及	1
7171	詢問	1
7172	輪值表	1
7173	指派	1
7174	輪值	1
7175	學務處	1
7176	沒不管	1
7177	限購	1
7178	天哪	1
7179	蛋黃	1
7180	蛋白	1
7181	皮蛋	1
7182	鹹蛋	1
7183	海牛版	1
7184	國文篇版	1
7185	傳承	1
7186	童軍社版	1
7187	國寶	1
7188	新南威爾斯州	1
7189	維多利亞州	1
7190	昆士蘭州	1
7191	棲地	1
7192	處境	1
7193	莫里森	1
7194	撥款	1
7195	澳元	1
7196	復育	1
7197	亟需	1
7198	家庭劇	1
7199	描述	1
7200	加泰羅尼亞	1
7201	夏日	1
7202	遇上	1
7203	太陽能板	1
7204	桃樹	1
7205	評審團	1
7206	評論	1
7207	老少	1
7208	演技	1
7209	精湛	1
7210	描繪出	1
7211	獎座	1
7212	歸因於	1
7213	特	1
7214	監測圖	1
7215	百分之六十五	1
7216	供水	1
7217	不足以	1
7218	水荒	1
7219	奧羅維爾湖	1
7220	龜裂	1
7221	一點五億	1
7222	四十五億	1
7223	平面	1
7224	私營	1
7225	百分之五十五	1
7226	受益	1
7227	獨立性	1
7228	當權	1
7229	二十九	1
7230	艾琳傑克森	1
7231	三十七點零四	1
7232	一九九四年	1
7233	族裔	1
7234	走出去	1
7235	艾琳	1
7236	僅僅	1
7237	想到	1
7238	聯想到	1
7239	花朵	1
7240	香橙	1
7241	稍早	1
7242	愛荷華	1
7243	愛荷華州	1
7244	基底油	1
7245	調製成	1
7246	預設	1
7247	香味	1
7248	炸	1
7249	薯條	1
7250	菜單	1
7251	菜色	1
7252	南北	1
7253	響應	1
7254	附議	1
7255	公聽會	1
7256	著手	1
7257	拖到	1
7258	馬上	1
7259	第一線	1
7260	公私	1
7261	抵銷	1
7262	週五	1
7263	週三	1
7264	週四	1
7265	高師大	1
7266	棒球隊	1
7267	欠債	1
7268	扣押	1
7269	第三四	1
7270	高鳳	1
7271	永達	1
7272	高美	1
7273	專科	1
7274	南榮	1
7275	稻江	1
7276	鋒頭	1
7277	健一	1
7278	一學年度	1
7279	爭冠圖	1
7280	普仁	1
7281	大三元	1
7282	表現率	1
7283	七十一	1
7284	私密	1
7285	散	1
7286	布	1
7287	誘拐	1
7288	兩成八	1
7289	企業化	1
7290	集團化	1
7291	潛藏	1
7292	犯法	1
7293	刑度	1
7294	慢箋藥	1
7295	連年	1
7296	健保署	1
7297	慢箋	1
7298	轉診	1
7299	急診	1
7300	一百二十億	1
7301	滕西華	1
7302	延至	1
7303	不必	1
7304	趕	1
7305	四十五分	1
7306	別的	1
7307	寶可夢	1
7308	跟上	1
7309	羅照	1
7310	讚版	1
7311	史景遷	1
7312	成績版	1
7313	斬	1
7314	金脈文圖	1
7315	盧甘斯克	1
7316	主權	1
7317	募資	1
7318	為首	1
7319	行列	1
7320	精英	1
7321	輸氣	1
7322	中止	1
7323	造價	1
7324	一百一十億	1
7325	西伯利亞	1
7326	濃煙	1
7327	火焰	1
7328	普篩	1
7329	港	1
7330	七百五十萬	1
7331	時程	1
7332	年分	1
7333	檢測包	1
7334	空檔	1
7335	翼	1
7336	潘尼	1
7337	展翼	1
7338	長度	1
7339	體形	1
7340	一八年代	1
7341	瑪莉	1
7342	安寧	1
7343	種出	1
7344	兩百八十九	1
7345	存放	1
7346	冰箱	1
7347	農家	1
7348	採收到	1
7349	拜	1
7350	賜	1
7351	旺季	1
7352	小倆口	1
7353	或者	1
7354	拉斯維加斯州	1
7355	驅使	1
7356	準備好	1
7357	證潮	1
7358	七萬七千	1
7359	證量	1
7360	萊恩	1
7361	蘿綸	1
7362	遠離	1
7363	處長	1
7364	正常化	1
7365	增訂	1
7366	課業	1
7367	學業	1
7368	屏北	1
7369	教官	1
7370	趁	1
7371	男女生	1
7372	宿舍	1
7373	翻看	1
7374	反彈	1
7375	違禁	1
7376	寒冷	1
7377	加穿	1
7378	外套	1
7379	信箱	1
7380	受理	1
7381	貿聯	1
7382	厚生	1
7383	勞動省	1
7384	重量	1
7385	比起	1
7386	模組	1
7387	輕巧	1
7388	兒福聯盟	1
7389	六成九	1
7390	兩成三	1
7391	孤單	1
7392	自卑	1
7393	六成六	1
7394	兩成六	1
7395	百分之六點三	1
7396	交往	1
7397	通話	1
7398	見面	1
7399	下雨天	1
7400	雨神	1
7401	粉專	1
7402	尋人	1
7403	啟事	1
7404	協尋	1
7405	休假	1
7406	公公	1
7407	新屋	1
7408	僅次於	1
7409	一九九八年	1
7410	溼冷	1
7411	有感	1
7412	陰雨	1
7413	零點一	1
7414	四十七	1
7415	迎風面	1
7416	基捷	1
7417	一萬五千	1
7418	四百二十五億	1
7419	南港站	1
7420	八堵站	1
7421	十六點零五	1
7422	一二一年	1
7423	整合成	1
7424	字形	1
7425	樟樹灣	1
7426	汐止	1
7427	區公所	1
7428	汐科	1
7429	進來	1
7430	導遊	1
7431	領隊	1
7432	自由行	1
7433	套裝	1
7434	國名	1
7435	重振	1
7436	聲譽版	1
7437	最版	1
7438	一百四十一	1
7439	厄立特里亞	1
7440	難民潮	1
7441	前夕	1
7442	准許	1
7443	有鑑於	1
7444	情勢	1
7445	名譽	1
7446	掃地	1
7447	樓	1
7448	奇蹟	1
7449	斜梁	1
7450	柱子	1
7451	支撐	1
7452	二七一年	1
7453	面貌	1
7454	導覽	1
7455	圍繞	1
7456	滂沱大雨	1
7457	東岸	1
7458	五十六	1
7459	除此之外	1
7460	稠密	1
7461	濱海	1
7462	淹沒	1
7463	窺視	1
7464	蒂阿瑙	1
7465	峽灣	1
7466	陽臺	1
7467	叼起	1
7468	飛去	1
7469	原生種	1
7470	見識到	1
7471	特質	1
7472	鳥瞰	1
7473	梁上君子	1
7474	名人堂	1
7475	懸	1
7476	掛於	1
7477	調適	1
7478	海平面	1
7479	一點二	1
7480	低窪	1
7481	水稻	1
7482	減產	1
7483	漁產	1
7484	灌叢	1
7485	鐵冷杉	1
7486	減半	1
7487	登革熱	1
7488	變高	1
7489	不良	1
7490	形態	1
7491	旱澇	1
7492	坡地	1
7493	崩塌率	1
7494	略微	1
7495	河川	1
7496	豐	1
7497	枯	1
7498	變大	1
7499	大致	1
7500	枯旱	1
7501	災防	1
7502	全面性	1
7503	寒流	1
7504	溫差	1
7505	安養院	1
7506	短延	1
7507	來得	1
7508	九點	1
7509	零七分	1
7510	位在	1
7511	戶數	1
7512	五百四十九萬	1
7513	雙鐵	1
7514	停駛	1
7515	停水	1
7516	大林廠	1
7517	林園	1
7518	石化廠	1
7519	經濟部長	1
7520	致歉	1
7521	係	1
7522	歲修	1
7523	自請	1
7524	楊偉甫	1
7525	總經理	1
7526	鍾炳利	1
7527	請辭	1
7528	工業戶	1
7529	九五	1
7530	琥珀展	1
7531	六十三	1
7532	珍稀	1
7533	寄生蟲	1
7534	九千九百萬	1
7535	恐龍	1
7536	現已	1
7537	存	1
7538	龍腦	1
7539	香科	1
7540	滿級分	1
7541	七百八十九	1
7542	總人數	1
7543	百分之二	1
7544	建置	1
7545	難易度	1
7546	劉駿豪	1
7547	國英數	1
7548	中前段	1
7549	醫牙學系	1
7550	醫牙	1
7551	校系	1
7552	翻倍	1
7553	調漲為	1
7554	市政	1
7555	三四月	1
7556	到底	1
7557	遊園	1
7558	曹先紹	1
7559	支應	1
7560	天文館	1
7561	社教	1
7562	贊同	1
7563	艾許	1
7564	柏森	1
7565	啟示版	1
7566	賞雪	1
7567	暗藏	1
7568	詩人版	1
7569	輪替	1
7570	檢察	1
7571	總長	1
7572	當選人	1
7573	鞏固	1
7574	素人	1
7575	地域	1
7576	層次	1
7577	變天	1
7578	受挫	1
7579	貧富懸殊	1
7580	疲軟	1
7581	高漲	1
7582	房價	1
7583	靠著	1
7584	險勝	1
7585	國民力量黨	1
7586	些微	1
7587	協同	1
7588	付諸	1
7589	百事可樂	1
7590	奇異	1
7591	萬事達卡	1
7592	卡	1
7593	鎖國	1
7594	佛羅里達	1
7595	生菜	1
7596	消滅	1
7597	賴以為生	1
7598	觸發	1
7599	餵養	1
7600	對策	1
7601	原點	1
7602	艾拉林	1
7603	二三二年	1
7604	南半球	1
7605	儲電	1
7606	儲電量	1
7607	七百百萬	1
7608	瓦	1
7609	明早	1
7610	平權	1
7611	信義	1
7612	士林	1
7613	古亭	1
7614	加裝	1
7615	保存盒	1
7616	領取	1
7617	曾燦金	1
7618	索取	1
7619	優良	1
7620	延伸到	1
7621	自選	1
7622	體貼	1
7623	兌換券	1
7624	記住	1
7625	小白單	1
7626	酷課	1
7627	秀出	1
7628	六千多萬	1
7629	社會局	1
7630	接軌	1
7631	消弭	1
7632	翻修	1
7633	高年	1
7634	小玉	1
7635	不雅	1
7636	號房	1
7637	包裹	1
7638	刑法	1
7639	修正法	1
7640	強拍	1
7641	入罪	1
7642	併科	1
7643	罰金	1
7644	兒少性	1
7645	強暴	1
7646	脅迫	1
7647	罪	1
7648	男女組	1
7649	巨蛋	1
7650	男生組	1
7651	絕殺	1
7652	氣走	1
7653	女生組	1
7654	衛冕軍	1
7655	七十九	1
7656	笑納	1
7657	搶招生	1
7658	五六日	1
7659	技專	1
7660	四百八十萬	1
7661	義守	1
7662	三百五十七萬	1
7663	南華	1
7664	弱勢生	1
7665	扶助金	1
7666	華梵	1
7667	額	1
7668	抵免	1
7669	實作	1
7670	在校	1
7671	作息	1
7672	訂定	1
7673	出缺席	1
7674	繞道	1
7675	變形	1
7676	不行	1
7677	趕課	1
7678	講授	1
7679	進度表	1
7680	檢核	1
7681	募捐	1
7682	籌得	1
7683	短短	1
7684	鄰國	1
7685	摩爾多瓦	1
7686	提要人	1
7687	管理版	1
7688	武鬥	1
7689	大會版	1
7690	笑話版	1
7691	撒哈拉	1
7692	風暴	1
7693	引人注目	1
7694	橘色	1
7695	泥漿	1
7696	一早	1
7697	醒來	1
7698	詭異	1
7699	骯髒	1
7700	阿爾卑斯	1
7701	山脈	1
7702	橘紅色	1
7703	首當其衝	1
7704	貝爾格勒	1
7705	清潔工	1
7706	忙著	1
7707	去除	1
7708	灰垢	1
7709	灰塵量	1
7710	非比尋常	1
7711	成因	1
7712	阿爾及利亞	1
7713	突尼西亞	1
7714	低壓	1
7715	塵土	1
7716	北帶到	1
7717	天際線	1
7718	模糊	1
7719	停火	1
7720	被俘	1
7721	費多羅夫	1
7722	綁架	1
7723	克里姆林宮	1
7724	罪行	1
7725	海牙	1
7726	草地	1
7727	蠟燭	1
7728	上面	1
7729	珍康萍	1
7730	西部片	1
7731	犬山記	1
7732	科幻	1
7733	技術類	1
7734	維勒納夫	1
7735	星球	1
7736	提名	1
7737	視覺	1
7738	音效	1
7739	配樂	1
7740	七點四	1
7741	一百零七	1
7742	海嘯	1
7743	低風險	1
7744	兩百二十萬	1
7745	渦輪機房	1
7746	誤報	1
7747	反應爐	1
7748	廢料	1
7749	燃料池	1
7750	冷卻水	1
7751	固定	1
7752	階層	1
7753	鳥喙	1
7754	束帶	1
7755	雄性	1
7756	卸掉	1
7757	過頭	1
7758	機靈	1
7759	狡詐	1
7760	弄巧成拙	1
7761	祖父	1
7762	中一中	1
7763	互嗆	1
7764	頁面	1
7765	改念	1
7766	拍下	1
7767	議論	1
7768	導向	1
7769	遵循	1
7770	理性	1
7771	當事人	1
7772	失控	1
7773	撤換	1
7774	代課	1
7775	暫	1
7776	音樂課	1
7777	願	1
7778	教務	1
7779	彭佳偉	1
7780	貶低	1
7781	楊振昇	1
7782	黃國書	1
7783	爆料	1
7784	樹林區	1
7785	後村堰	1
7786	準備區	1
7787	觀賞區	1
7788	飛機迷	1
7789	展示出來	1
7790	幻象	1
7791	機型	1
7792	有如	1
7793	飛航展	1
7794	飛友	1
7795	考取	1
7796	總獎金	1
7797	王楚欽	1
7798	孫穎莎	1
7799	莊智淵	1
7800	戶上隼輔	1
7801	宇田幸矢	1
7802	季軍	1
7803	馬龍	1
7804	敗北	1
7805	一一年	1
7806	三千兩百二十九	1
7807	中投	1
7808	三萬八百零五	1
7809	三萬七百六十四	1
7810	兩萬兩千零二十八	1
7811	轉發	1
7812	個別	1
7813	十八十九日	1
7814	更正	1
7815	招聯	1
7816	研擬	1
7817	變更	1
7818	商品	1
7819	北科大	1
7820	進修部	1
7821	臺灣文	1
7822	播放	1
7823	貝多芬	1
7824	愛麗絲	1
7825	哈哈	1
7826	理所當然	1
7827	遛狗	1
7828	拿出來	1
7829	裝罐	1
7830	出售版	1
7831	萬芳	1
7832	空拍	1
7833	海岸線版	1
7834	談天版	1
7835	諾	1
7836	保證	1
7837	出爾反爾	1
7838	出其不意	1
7839	眾多	1
7840	通告	1
7841	律法	1
7842	憂慮	1
7843	青少女	1
7844	奪取	1
7845	復課	1
7846	向姐	1
7847	比利時裔	1
7848	座機	1
7849	航速	1
7850	一百八十六	1
7851	屬於	1
7852	超輕	1
7853	雙座	1
7854	索菲亞	1
7855	啟程	1
7856	航程	1
7857	麥克	1
7858	世家	1
7859	姐姐	1
7860	開山	1
7861	作	1
7862	拍出	1
7863	兩百四十萬	1
7864	天價	1
7865	一九三九年	1
7866	潛水人	1
7867	納摩	1
7868	超人	1
7869	鋼鐵人	1
7870	耳熟能詳	1
7871	相提並論	1
7872	拍賣品	1
7873	附有	1
7874	發行人	1
7875	手寫	1
7876	筆跡	1
7877	酬勞	1
7878	保羅	1
7879	封面	1
7880	價值連城	1
7881	大概	1
7882	菲什勒	1
7883	漫畫書	1
7884	亞當斯	1
7885	布魯克林	1
7886	籃網隊	1
7887	厄文	1
7888	主場	1
7889	僱員	1
7890	雄獅	1
7891	灰	1
7892	賣得	1
7893	先鋒	1
7894	自辦	1
7895	孟加拉旭姆瑞亞	1
7896	伙食	1
7897	德爾瓦爾海珊	1
7898	乾脆	1
7899	錄下	1
7900	辦桌	1
7901	海珊	1
7902	點閱	1
7903	賺到	1
7904	年邁	1
7905	村莊	1
7906	帳單	1
7907	飯	1
7908	立院	1
7909	明定	1
7910	九百六十五萬五千	1
7911	五百五十三	1
7912	八百一十七萬	1
7913	多出	1
7914	黨派	1
7915	有沒有	1
7916	福利部	1
7917	基礎劑	1
7918	心肌炎	1
7919	安全性	1
7920	效益	1
7921	解凍	1
7922	三十四萬	1
7923	七萬	1
7924	三十一萬兩千	1
7925	報銷	1
7926	銷毀	1
7927	付梓	1
7928	展覽會	1
7929	藝術家	1
7930	卷	1
7931	完竣	1
7932	孫子	1
7933	陳立栢	1
7934	感謝	1
7935	文化局	1
7936	學群	1
7937	百分之六十一點八一	1
7938	九百一十九	1
7939	一百二十五	1
7940	十五二十六三十三二十七	1
7941	系數	1
7942	頂標人	1
7943	檢定	1
7944	立人	1
7945	兒	1
7946	少大	1
7947	兒少大	1
7948	依序	1
7949	礦業	1
7950	伐木	1
7951	優渥	1
7952	掉落到	1
7953	民意	1
7954	小學生組	1
7955	問卷數	1
7956	一千一百四十九	1
7957	中學生組	1
7958	四百五十	1
7959	輔導師	1
7960	糕點師	1
7961	位列	1
7962	幸福	1
7963	贏家版	1
7964	造林	1
7965	砍	1
7966	留住	1
7967	風格版	1
7968	糧倉	1
7969	警鐘	1
7970	轄下	1
7971	安理會	1
7972	作戰	1
7973	農耕	1
7974	季節	1
7975	照料	1
7976	一億兩千五百萬	1
7977	削減	1
7978	戰亂區	1
7979	配給	1
7980	拿走	1
7981	轉而	1
7982	餵給	1
7983	餓死	1
7984	港口	1
7985	民用	1
7986	船隻	1
7987	播種期	1
7988	耕作	1
7989	發電量	1
7990	歸功於	1
7991	陽光明媚	1
7992	彌補	1
7993	羅培茲	1
7994	歐布拉多	1
7995	奢華	1
7996	招攬	1
7997	承接	1
7998	波音	1
7999	七八七	1
8000	噴射機	1
8001	改裝	1
8002	所費不貲	1
8003	買家	1
8004	招標	1
8005	大步	1
8006	克里斯洛克	1
8007	賈達平克特	1
8008	玩笑	1
8009	不到	1
8010	理查	1
8011	差額	1
8012	裝配	1
8013	戀人	1
8014	若要	1
8015	露天	1
8016	音樂臺	1
8017	永久性	1
8018	暫時性	1
8019	失效	1
8020	社	1
8021	殷切	1
8022	祖母	1
8023	催促	1
8024	克莉婷	1
8025	他們倆	1
8026	拍拖	1
8027	防弊	1
8028	試行	1
8029	交出	1
8030	答	1
8031	瀏覽器	1
8032	上線	1
8033	帳號	1
8034	密碼	1
8035	注視	1
8036	左上方	1
8037	周秀專	1
8038	標註	1
8039	分頁	1
8040	音訊	1
8041	紅斑馬	1
8042	除役圖	1
8043	末班	1
8044	退出	1
8045	班表	1
8046	功成身退	1
8047	末班車	1
8048	套票	1
8049	內含	1
8050	新城	1
8051	特快	1
8052	名片式	1
8053	車票	1
8054	俗稱	1
8055	南非製	1
8056	枋寮	1
8057	萊雅	1
8058	吳健雄	1
8059	特聘	1
8060	解開	1
8061	身世	1
8062	內外膜蛋白	1
8063	橋梁	1
8064	細心	1
8065	優勢	1
8066	框架	1
8067	抉擇	1
8068	動物系	1
8069	填	1
8070	當紅	1
8071	熱愛	1
8072	踏出	1
8073	手感	1
8074	燙	1
8075	揮擊	1
8076	增重	1
8077	滿貫炮	1
8078	日籍	1
8079	強投	1
8080	達比修有	1
8081	賽揚獎	1
8082	葛蘭基	1
8083	揮出	1
8084	馬世駿	1
8085	臺灣隊	1
8086	號稱	1
8087	路易樂斯福	1
8088	團體賽	1
8089	麵包師	1
8090	糕點	1
8091	貝果	1
8092	可頌	1
8093	圓	1
8094	長棍	1
8095	波羅	1
8096	蛋塔	1
8097	謂	1
8098	敬語	1
8099	辨	1
8100	尊卑版	1
8101	儲	1
8102	職能	1
8103	治療師	1
8104	獨立版	1
8105	髒	1
8106	不符	1
8107	六千四百七十五	1
8108	百分之十七	1
8109	二氧化氮	1
8110	賽浦勒斯	1
8111	尼古西亞	1
8112	霧霾	1
8113	籠罩	1
8114	布查	1
8115	天主教宗	1
8116	方濟各	1
8117	犯下	1
8118	親吻	1
8119	目睹	1
8120	無能	1
8121	理事會	1
8122	職權	1
8123	歸還	1
8124	查理斯達爾文	1
8125	裝	1
8126	禮品袋	1
8127	博物學家	1
8128	館方	1
8129	遍	1
8130	尋	1
8131	報警	1
8132	遭竊	1
8133	畫有	1
8134	問鼎	1
8135	遞出	1
8136	辭呈	1
8137	警務處	1
8138	副處長	1
8139	政務司	1
8140	堅定	1
8141	屠殺	1
8142	喜訊	1
8143	先驅	1
8144	注入	1
8145	細小	1
8146	毛細胞	1
8147	樂於	1
8148	影印機	1
8149	測驗卷	1
8150	喜訊班	1
8151	何欣純	1
8152	月分	1
8153	鄭新輝	1
8154	換氣	1
8155	送風	1
8156	對角	1
8157	一視同仁	1
8158	水電費	1
8159	納	1
8160	一般性	1
8161	裝設	1
8162	借鏡	1
8163	專題	1
8164	替代性	1
8165	兒虐	1
8166	裡師	1
8167	教科文	1
8168	埔里	1
8169	實中	1
8170	趨	1
8171	檢	1
8172	一步步	1
8173	交互	1
8174	輕重症	1
8175	減災	1
8176	更非	1
8177	控管	1
8178	我國	1
8179	賴	1
8180	文教	1
8181	調	1
8182	六成二	1
8183	養成	1
8184	抽樣	1
8185	兩萬兩千六百六十八	1
8186	六成七	1
8187	行動力	1
8188	葛萊美	1
8189	音樂界	1
8190	李政瀚	1
8191	于薇	1
8192	一般類	1
8193	大四喜	1
8194	新人	1
8195	饒舌	1
8196	馬蘭	1
8197	吟唱隊	1
8198	合推	1
8199	然點	1
8200	火球	1
8201	勇	1
8202	野球	1
8203	路版	1
8204	管管	1
8205	畫版	1
8206	兩百八十萬	1
8207	三百多萬	1
8208	圍困	1
8209	最為	1
8210	危急	1
8211	基斯利齊亞	1
8212	十二萬一千多	1
8213	起草	1
8214	孤兒	1
8215	雙親	1
8216	親戚	1
8217	認養	1
8218	手續	1
8219	五百七十萬	1
8220	年幼	1
8221	手風琴	1
8222	逗	1
8223	逃難	1
8224	玩耍	1
8225	糧荒	1
8226	兩千五百萬	1
8227	隔離區	1
8228	打亂	1
8229	糧	1
8230	想方設法	1
8231	肉類	1
8232	米	1
8233	掃空	1
8234	橫行霸道	1
8235	春雨	1
8236	湧現	1
8237	豬玀灣	1
8238	眼	1
8239	看來	1
8240	奇景	1
8241	開車	1
8242	艾莉莎納肯	1
8243	執教	1
8244	跑壘	1
8245	理查森	1
8246	出場	1
8247	接替	1
8248	甲骨文	1
8249	自豪感	1
8250	納肯圖	1
8251	柯麗娜科特德雷	1
8252	約克夏犬	1
8253	反覆	1
8254	胸口	1
8255	蹦跳	1
8256	吠叫	1
8257	乳房	1
8258	乳癌	1
8259	若非	1
8260	愛犬	1
8261	患病	1
8262	本來	1
8263	罷了	1
8264	本事	1
8265	喧鬧	1
8266	騷	1
8267	動	1
8268	鬧哄哄	1
8269	徵用	1
8270	防治法	1
8271	畢旅	1
8272	滾動式	1
8273	連翹	1
8274	黃芩	1
8275	柴胡	1
8276	厚朴	1
8277	藿香	1
8278	草藥	1
8279	中藥	1
8280	淨冠方	1
8281	減毒	1
8282	防護	1
8283	登	1
8284	遙測	1
8285	顆粒	1
8286	自然界	1
8287	飛沫	1
8288	客座	1
8289	倪簡白	1
8290	上方	1
8291	塔爾	1
8292	環流	1
8293	飄散	1
8294	富貴角	1
8295	漁港	1
8296	堤防	1
8297	落下	1
8298	角度	1
8299	二十餘	1
8300	絕佳	1
8301	捕捉人	1
8302	落日	1
8303	連成	1
8304	視野	1
8305	划船	1
8306	射擊	1
8307	賽種	1
8308	品勢	1
8309	舉重	1
8310	射箭	1
8311	輕艇	1
8312	龍舟	1
8313	滑輪	1
8314	溜冰	1
8315	賽程	1
8316	增多	1
