序位	詞彙	詞頻	百萬詞頻
21742	常民	2	2
21743	消散	2	2
21744	東尼	2	2
21745	活潑化	2	2
21746	校規	2	2
21747	歸隊	2	2
21748	投石器	2	2
21749	章尹	2	2
21750	坍方	2	2
21751	先嗇宮	2	2
21752	時隔	2	2
21753	開城	2	2
21754	羅可容	2	2
21755	淡大	2	2
21756	天性	2	2
21757	擠滿	2	2
21758	破題	2	2
21759	吳佩圜	2	2
21760	農校生	2	2
21761	黑黑	2	2
21762	尹柯南	2	2
21763	槓桿	2	2
21764	變為	2	2
21765	全聯會	2	2
21766	接通	2	2
21767	灣區	2	2
21768	鮪	2	2
21769	慶美	2	2
21770	群起	2	2
21771	信物	2	2
21772	厚重	2	2
21773	公允	2	2
21774	金蛛	2	2
21775	溜冰場	2	2
21776	泊位	2	2
21777	套用	2	2
21778	劉如桂	2	2
21779	林曼麗	2	2
21780	單冊	2	2
21781	橫紋	2	2
21782	黃立民	2	2
21783	時事化	2	2
21784	把持	2	2
21785	一九四八年	2	2
21786	徽	2	2
21787	詹多配	2	2
21788	中下	2	2
21789	歡樂頌	2	2
21790	酋長	2	2
21791	兒文	2	2
21792	五萬五千	2	2
21793	西德	2	2
21794	東西德	2	2
21795	弱風區	2	2
21796	貧富懸殊	2	2
21797	渦旋	2	2
21798	釀造	2	2
21799	許維民	2	2
21800	杜林	2	2
21801	紙化	2	2
21802	躲藏	2	2
21803	當面	2	2
21804	捏製	2	2
21805	逃婚	2	2
21806	皇冠	2	2
21807	住進	2	2
21808	擘畫出	2	2
21809	涂宗賢	2	2
21810	背風面	2	2
21811	草叢	2	2
21812	頭號	2	2
21813	自付	2	2
21814	賺到	2	2
21815	細密	2	2
21816	免洗杯	2	2
21817	異化成	2	2
21818	西化	2	2
21819	王宮	2	2
21820	吹過	2	2
21821	陳素宜	2	2
21822	素有	2	2
21823	不外	2	2
21824	陳明宏	2	2
21825	停放	2	2
21826	麻省	2	2
21827	三億一千萬	2	2
21828	蘇登呼	2	2
21829	商港	2	2
21830	回憶起	2	2
21831	前百	2	2
21832	打中	2	2
21833	樂捐	2	2
21834	敦化	2	2
21835	病理科	2	2
21836	李螢蓁	2	2
21837	黑暗面	2	2
21838	菸品人	2	2
21839	惡政	2	2
21840	莊子	2	2
21841	妖怪村	2	2
21842	瑞士隊	2	2
21843	百分之十一	2	2
21844	緊接	2	2
21845	綁上	2	2
21846	陳玉玲	2	2
21847	砂紙	2	2
21848	北京市	2	2
21849	傑作	2	2
21850	國資圖	2	2
21851	簽署國	2	2
21852	觀測站	2	2
21853	躍進	2	2
21854	女權	2	2
21855	曾琬婷	2	2
21856	媽祖婆	2	2
21857	吳宥葶	2	2
21858	劉炘穎	2	2
21859	用功	2	2
21860	清潔劑	2	2
21861	林微珊	2	2
21862	核對	2	2
21863	手頭	2	2
21864	利他	2	2
21865	黃郁婷	2	2
21866	陳巍	2	2
21867	真空	2	2
21868	周知方	2	2
21869	加設	2	2
21870	鮮魚	2	2
21871	殯儀館	2	2
21872	窮忙	2	2
21873	甲骨	2	2
21874	應聲	2	2
21875	五光十色	2	2
21876	摸到	2	2
21877	東岸	2	2
21878	聘禮	2	2
21879	世宗	2	2
21880	癌童	2	2
21881	百分之十二	2	2
21882	成骨	2	2
21883	來源／疾管署	2	2
21884	河川局	2	2
21885	填鴨式	2	2
21886	四價	2	2
21887	轉乾	2	2
21888	多元性	2	2
21889	官志隆	2	2
21890	竹藤	2	2
21891	密陽	2	2
21892	汙染量	2	2
21893	轄下	2	2
21894	省去	2	2
21895	保障兒	2	2
21896	農產業	2	2
21897	兩相	2	2
21898	庇護所	2	2
21899	皮毛	2	2
21900	經手	2	2
21901	草津	2	2
21902	陳楷雯	2	2
21903	粉紅	2	2
21904	結球	2	2
21905	斷成	2	2
21906	洗滌	2	2
21907	標註	2	2
21908	八班	2	2
21909	打頭陣	2	2
21910	自衛隊	2	2
21911	戳穿	2	2
21912	開機	2	2
21913	林柏翰	2	2
21914	沈愷	2	2
21915	軍港	2	2
21916	分模線	2	2
21917	飛出	2	2
21918	茱莉亞	2	2
21919	同工	2	2
21920	絕活	2	2
21921	心愛	2	2
21922	繁雜	2	2
21923	金鐘獎	2	2
21924	槌破	2	2
21925	十六億	2	2
21926	省略	2	2
21927	黏性	2	2
21928	觀展	2	2
21929	自選曲	2	2
21930	富含	2	2
21931	酸性	2	2
21932	巴羅	2	2
21933	林育立	2	2
21934	陳嘉臻	2	2
21935	娜娜	2	2
21936	蛤	2	2
21937	蜊	2	2
21938	沒用	2	2
21939	粒狀	2	2
21940	震	2	2
21941	海產	2	2
21942	閱覽室	2	2
21943	敲敲打打	2	2
21944	大庄	2	2
21945	指定曲	2	2
21946	公狗	2	2
21947	大紅色	2	2
21948	小書	2	2
21949	空品區	2	2
21950	地物	2	2
21951	襲	2	2
21952	高志明	2	2
21953	碳酸鈣	2	2
21954	酸酸	2	2
21955	推己	2	2
21956	變酸	2	2
21957	肝癌	2	2
21958	灌木叢隊	2	2
21959	日本海	2	2
21960	黃崇凱	2	2
21961	逆光	2	2
21962	單向	2	2
21963	來往	2	2
21964	涂東逸	2	2
21965	文教師	2	2
21966	拉力	2	2
21967	線路	2	2
21968	時日	2	2
21969	林淑芬	2	2
21970	低處	2	2
21971	陳鎮東	2	2
21972	磨砂膏	2	2
21973	做工	2	2
21974	新居	2	2
21975	動物群	2	2
21976	輩出	2	2
21977	蔡志鏗	2	2
21978	烘焙師	2	2
21979	洪自強	2	2
21980	濾水器	2	2
21981	優游	2	2
21982	字詞	2	2
21983	撕貼畫	2	2
21984	六七成	2	2
21985	周芬伶	2	2
21986	拼貼畫	2	2
21987	四百億	2	2
21988	打撈到	2	2
21989	及人	2	2
21990	堅稱	2	2
21991	結集成	2	2
21992	納瓦尼	2	2
21993	二等	2	2
21994	可見一斑	2	2
21995	杯壁球賽	2	2
21996	易成	2	2
21997	光武	2	2
21998	兩百九十	2	2
21999	字量	2	2
22000	往生	2	2
22001	復始	2	2
22002	拉斯維加斯	2	2
22003	好用	2	2
22004	一九六三年	2	2
22005	灰色	2	2
22006	小說獎	2	2
22007	地方性	2	2
22008	吳勝學	2	2
22009	敵不過	2	2
22010	陳偉燾	2	2
22011	永定	2	2
22012	醫工	2	2
22013	放寬為	2	2
22014	五萬七千	2	2
22015	敲打	2	2
22016	腸胃	2	2
22017	列隊	2	2
22018	高階組	2	2
22019	測試務	2	2
22020	兩萬一千多	2	2
22021	鋸機	2	2
22022	趕路	2	2
22023	李玟萱	2	2
22024	隱形	2	2
22025	薪酬	2	2
22026	熄滅	2	2
22027	充任	2	2
22028	不合	2	2
22029	和好	2	2
22030	屈服	2	2
22031	碧候	2	2
22032	人生觀	2	2
22033	公益豆	2	2
22034	一百七十多	2	2
22035	許順欽	2	2
22036	克國	2	2
22037	紫釵記	2	2
22038	表徵	2	2
22039	甜甜	2	2
22040	今非	2	2
22041	搖頭丸	2	2
22042	高尚	2	2
22043	廖健宏	2	2
22044	領悟到	2	2
22045	捉襟見肘	2	2
22046	識字量	2	2
22047	水草	2	2
22048	態樣	2	2
22049	李欣倫	2	2
22050	降臨	2	2
22051	敞開	2	2
22052	超然	2	2
22053	屈辱	2	2
22054	胰臟癌	2	2
22055	泡出來	2	2
22056	攤商	2	2
22057	布景	2	2
22058	蘇亞雷斯	2	2
22059	考務	2	2
22060	誠懇	2	2
22061	萬大線	2	2
22062	評圖	2	2
22063	四五十	2	2
22064	柳丁	2	2
22065	假面	2	2
22066	鋼彈	2	2
22067	灰頭土臉	2	2
22068	初生	2	2
22069	獵殺	2	2
22070	檢疫局	2	2
22071	班牌	2	2
22072	謝秀娟	2	2
22073	丙級	2	2
22074	北港	2	2
22075	陳金虎	2	2
22076	百分之十三點八	2	2
22077	載送	2	2
22078	再行	2	2
22079	肩負起	2	2
22080	藥效	2	2
22081	意識到	2	2
22082	溪州	2	2
22083	蔡睿埕	2	2
22084	華西街	2	2
22085	坐視	2	2
22086	寧夏	2	2
22087	吹哨	2	2
22088	王水文	2	2
22089	專校	2	2
22090	招生區	2	2
22091	女伶	2	2
22092	楊欣惠	2	2
22093	洗髮精	2	2
22094	化裝	2	2
22095	蔡信東	2	2
22096	磅礡	2	2
22097	候選	2	2
22098	搽口	2	2
22099	耳熟能詳	2	2
22100	象伕	2	2
22101	內膏	2	2
22102	代班人白博元	2	2
22103	校對	2	2
22104	回想起	2	2
22105	副修	2	2
22106	音樂科	2	2
22107	掏腰包	2	2
22108	埋頭	2	2
22109	凌空	2	2
22110	長尾雉	2	2
22111	直升班	2	2
22112	慢車	2	2
22113	漏列	2	2
22114	箱子	2	2
22115	周濟眾	2	2
22116	九十六學年度	2	2
22117	吳姓	2	2
22118	心智圖	2	2
22119	全景圖	2	2
22120	拉茲	2	2
22121	黃森明	2	2
22122	拼裝	2	2
22123	鏈結國	2	2
22124	變長	2	2
22125	一千七百九十五	2	2
22126	鞍部	2	2
22127	行動式	2	2
22128	佛光緣	2	2
22129	鄭穎璇	2	2
22130	角板	2	2
22131	抵不過	2	2
22132	李鎮宇	2	2
22133	蓉／花蓮	2	2
22134	蔡思維	2	2
22135	陳國泰	2	2
22136	借助	2	2
22137	字眼	2	2
22138	寫法	2	2
22139	籌錢	2	2
22140	三百零三	2	2
22141	出師	2	2
22142	吊床	2	2
22143	陳嘉英	2	2
22144	摩斯	2	2
22145	筱	2	2
22146	做錯	2	2
22147	資訊學	2	2
22148	兩萬九千	2	2
22149	古坑	2	2
22150	交會	2	2
22151	刻痕	2	2
22152	開藥	2	2
22153	麵包窯	2	2
22154	暗房	2	2
22155	生日會	2	2
22156	烤雞	2	2
22157	鐘文志	2	2
22158	底片	2	2
22159	出錯	2	2
22160	唐尚智	2	2
22161	教務處	2	2
22162	整地	2	2
22163	餡料	2	2
22164	珠蔥	2	2
22165	譯者	2	2
22166	檢	2	2
22167	題意	2	2
22168	危樓	2	2
22169	掛牌	2	2
22170	寬敞	2	2
22171	曲線	2	2
22172	出養	2	2
22173	腐蝕性	2	2
22174	標準局	2	2
22175	先賢	2	2
22176	戲曲家	2	2
22177	春秋	2	2
22178	膠	2	2
22179	偷竊	2	2
22180	張易珣	2	2
22181	凶殺案	2	2
22182	旁白	2	2
22183	仁班	2	2
22184	一九一二年	2	2
22185	吹倒	2	2
22186	竹筷	2	2
22187	陳繼鳴	2	2
22188	投審會	2	2
22189	意外險	2	2
22190	施煜玟	2	2
22191	張可彤	2	2
22192	栽作	2	2
22193	百分之九十	2	2
22194	防颱板	2	2
22195	季流感	2	2
22196	第三十四	2	2
22197	活命	2	2
22198	截去	2	2
22199	直排輪	2	2
22200	熱飲	2	2
22201	快攻	2	2
22202	轉綠	2	2
22203	左翼	2	2
22204	七星潭淨灘	2	2
22205	微乎其微	2	2
22206	山坡地	2	2
22207	活下來	2	2
22208	幸甚	2	2
22209	十六節	2	2
22210	學習會	2	2
22211	茶飲店	2	2
22212	歷史學	2	2
22213	犯法	2	2
22214	七點九本	2	2
22215	跳牆	2	2
22216	誠如	2	2
22217	工系	2	2
22218	列名	2	2
22219	腎臟病	2	2
22220	陳清義	2	2
22221	年夜飯	2	2
22222	國片	2	2
22223	戰俘	2	2
22224	洪佩薇	2	2
22225	芽	2	2
22226	常溫	2	2
22227	生存力	2	2
22228	引述	2	2
22229	浮空	2	2
22230	諱言	2	2
22231	天主教徒	2	2
22232	七十五組	2	2
22233	玻利維亞	2	2
22234	財產署	2	2
22235	有加	2	2
22236	駭人聽聞	2	2
22237	不斷電	2	2
22238	降級	2	2
22239	森林區	2	2
22240	阿紅	2	2
22241	韋宗成	2	2
22242	王淑芬	2	2
22243	調味	2	2
22244	公校	2	2
22245	環遊	2	2
22246	擊破	2	2
22247	駐地	2	2
22248	副教務長	2	2
22249	縫線	2	2
22250	傳媒	2	2
22251	前所未見	2	2
22252	養護	2	2
22253	刀口	2	2
22254	腦海	2	2
22255	記憶卡	2	2
22256	歇	2	2
22257	捏麵團	2	2
22258	王淑麗	2	2
22259	揭皇榜	2	2
22260	李黛華	2	2
22261	易於	2	2
22262	機隊	2	2
22263	樂野	2	2
22264	物歸原主	2	2
22265	踏板	2	2
22266	班導師	2	2
22267	石垣	2	2
22268	感音型	2	2
22269	訓育組長	2	2
22270	波浪	2	2
22271	勝任	2	2
22272	三年忠班	2	2
22273	電漿	2	2
22274	孝班	2	2
22275	米倉	2	2
22276	過渡期	2	2
22277	十二萬六千	2	2
22278	五十五萬	2	2
22279	粗心	2	2
22280	強襲	2	2
22281	捕蚊燈	2	2
22282	蹤影	2	2
22283	曹世穎	2	2
22284	班別	2	2
22285	乳液	2	2
22286	創作成	2	2
22287	汙旗	2	2
22288	滋養	2	2
22289	稿子	2	2
22290	林辰勳	2	2
22291	鄒駿昇	2	2
22292	裝進	2	2
22293	載客	2	2
22294	暖身子	2	2
22295	任宗浩	2	2
22296	陳吉仲	2	2
22297	走下去	2	2
22298	手工皂幫	2	2
22299	張萬枝	2	2
22300	失物	2	2
22301	管理學	2	2
22302	屏教	2	2
22303	不諱言	2	2
22304	線團	2	2
22305	一件件	2	2
22306	不為所動	2	2
22307	傾	2	2
22308	平埔族	2	2
22309	晤談	2	2
22310	留美	2	2
22311	葛振衣	2	2
22312	除以	2	2
22313	調課	2	2
22314	水壺	2	2
22315	斑紋	2	2
22316	比喻為	2	2
22317	林武聰	2	2
22318	兩百多萬	2	2
22319	尋回	2	2
22320	陳偉翔	2	2
22321	青創	2	2
22322	愛玉樹	2	2
22323	許羽恩	2	2
22324	五百一十萬	2	2
22325	洪榮正	2	2
22326	藏寶圖	2	2
22327	佇立	2	2
22328	應曉薇	2	2
22329	奧克拉荷馬市	2	2
22330	擺飾	2	2
22331	名片座	2	2
22332	頭版	2	2
22333	禁菸	2	2
22334	盤整	2	2
22335	奧克拉荷馬	2	2
22336	靜電	2	2
22337	捉鼠	2	2
22338	糖漿	2	2
22339	周星輝	2	2
22340	巴爾的摩	2	2
22341	畢聯會	2	2
22342	子彈隊	2	2
22343	不成	2	2
22344	賜予	2	2
22345	相加	2	2
22346	中古	2	2
22347	引文	2	2
22348	覆蓋率	2	2
22349	雲平臺	2	2
22350	轉回	2	2
22351	木蘭花	2	2
22352	汙紅	2	2
22353	意趣	2	2
22354	底子	2	2
22355	鈴響	2	2
22356	娛樂性	2	2
22357	亞	2	2
22358	新語	2	2
22359	鄭宗龍	2	2
22360	持券	2	2
22361	接班	2	2
22362	李建國	2	2
22363	五校	2	2
22364	連克	2	2
22365	市本	2	2
22366	壢家	2	2
22367	謝	2	2
22368	飛鳥	2	2
22369	資管系	2	2
22370	馬蘭	2	2
22371	游淑淳	2	2
22372	遠嫁	2	2
22373	好球	2	2
22374	顯現出	2	2
22375	石灰粉	2	2
22376	舉發	2	2
22377	勘察	2	2
22378	珍愛	2	2
22379	總字數	2	2
22380	大師生	2	2
22381	拘束	2	2
22382	海角	2	2
22383	尼龍繩	2	2
22384	賽德克	2	2
22385	吉慶	2	2
22386	前述	2	2
22387	巴萊	2	2
22388	韻律	2	2
22389	獨缺	2	2
22390	特點	2	2
22391	張廖萬堅	2	2
22392	紅冠水雞	2	2
22393	負盛名	2	2
22394	基地班	2	2
22395	老套	2	2
22396	橫山鄉	2	2
22397	爭奪戰	2	2
22398	屆期	2	2
22399	盧彥勳	2	2
22400	答錯	2	2
22401	分節	2	2
22402	會員證	2	2
22403	至高無上	2	2
22404	要道	2	2
22405	農用	2	2
22406	裝幀	2	2
22407	唐鳳	2	2
22408	物資箱	2	2
22409	社論	2	2
22410	消防節	2	2
22411	刺骨	2	2
22412	次等	2	2
22413	撞題	2	2
22414	軍演	2	2
22415	擬人化	2	2
22416	網通	2	2
22417	焗	2	2
22418	菸酒類	2	2
22419	葡萄園	2	2
22420	計算出	2	2
22421	壢商	2	2
22422	托倫德	2	2
22423	當兵	2	2
22424	協進	2	2
22425	吳沛妤	2	2
22426	活性	2	2
22427	日本版	2	2
22428	李毓敏	2	2
22429	查察	2	2
22430	分分樂	2	2
22431	南化區	2	2
22432	衛福部長	2	2
22433	四五月	2	2
22434	舊莊	2	2
22435	新聞網	2	2
22436	從小到大	2	2
22437	四十題	2	2
22438	煽情	2	2
22439	缺損	2	2
22440	告別式	2	2
22441	副學士	2	2
22442	公器	2	2
22443	敬業獎	2	2
22444	汪美鳳	2	2
22445	受用	2	2
22446	二十八年	2	2
22447	分屍案	2	2
22448	驚傳	2	2
22449	南化	2	2
22450	廖婉雯	2	2
22451	進班	2	2
22452	包裝成	2	2
22453	政界	2	2
22454	化身成	2	2
22455	大街小巷	2	2
22456	上到	2	2
22457	黃豆	2	2
22458	姜智惠	2	2
22459	環環相扣	2	2
22460	稍加	2	2
22461	停頓	2	2
22462	奔馳	2	2
22463	開發區	2	2
22464	念法	2	2
22465	凝結成	2	2
22466	智慧王	2	2
22467	工寮	2	2
22468	馬克杯	2	2
22469	兩百九十五萬	2	2
22470	電磁爐	2	2
22471	雙獅	2	2
22472	兵馬	2	2
22473	名號	2	2
22474	園藝科	2	2
22475	凡是	2	2
22476	六十八班	2	2
22477	科班	2	2
22478	撫卹	2	2
22479	敦親睦鄰	2	2
22480	明華	2	2
22481	榮譽心	2	2
22482	丁崑祐	2	2
22483	紅花	2	2
22484	揮空率	2	2
22485	速	2	2
22486	中指	2	2
22487	冬山河	2	2
22488	七百多萬	2	2
22489	慮	2	2
22490	兵將	2	2
22491	打針	2	2
22492	膏	2	2
22493	墜落	2	2
22494	墨寶	2	2
22495	墜入	2	2
22496	屬性	2	2
22497	匪夷所思	2	2
22498	下床	2	2
22499	商旅	2	2
22500	威脅性	2	2
22501	依稀	2	2
22502	辨	2	2
22503	萬春宮	2	2
22504	高考	2	2
22505	清澈	2	2
22506	劉倩如	2	2
22507	廖怡婷	2	2
22508	法稅	2	2
22509	談及	2	2
22510	克蕭	2	2
22511	鑑	2	2
22512	文資處	2	2
22513	卵石	2	2
22514	覺察	2	2
22515	鹿野鄉	2	2
22516	巴勒斯坦人	2	2
22517	淚	2	2
22518	加薩	2	2
22519	堆砌	2	2
22520	二十班	2	2
22521	增到	2	2
22522	一百一十年	2	2
22523	許清勇	2	2
22524	特教系	2	2
22525	烏盆記	2	2
22526	懊惱	2	2
22527	陳美怡	2	2
22528	鍾德馨	2	2
22529	東縣	2	2
22530	隱身	2	2
22531	赫茲	2	2
22532	盲用	2	2
22533	買來	2	2
22534	剪裁	2	2
22535	柔軟度	2	2
22536	消沉	2	2
22537	機殼	2	2
22538	作工	2	2
22539	石板屋	2	2
22540	清脆	2	2
22541	清朝	2	2
22542	報讀	2	2
22543	公石	2	2
22544	母石	2	2
22545	九百八十九	2	2
22546	玻璃珠	2	2
22547	簽名書	2	2
22548	遺構	2	2
22549	火車票	2	2
22550	口簧琴	2	2
22551	國稅局	2	2
22552	鱘	2	2
22553	逃往	2	2
22554	緊繃	2	2
22555	風雲人物	2	2
22556	擾亂	2	2
22557	選中	2	2
22558	槍聲	2	2
22559	抓取機	2	2
22560	撒哈拉沙漠	2	2
22561	蔡依林	2	2
22562	第一手	2	2
22563	化妝師	2	2
22564	耐震力	2	2
22565	中亞	2	2
22566	教學相長	2	2
22567	五百三十八	2	2
22568	超齡	2	2
22569	世展會	2	2
22570	近乎	2	2
22571	幫凶	2	2
22572	霸權	2	2
22573	近況	2	2
22574	鱘龍魚	2	2
22575	每日鏡報	2	2
22576	鹿峰	2	2
22577	腳傷	2	2
22578	熱火	2	2
22579	雷霆	2	2
22580	皮偶	2	2
22581	不以為	2	2
22582	聾	2	2
22583	失聰	2	2
22584	上軌道	2	2
22585	選進	2	2
22586	歐拉迪波	2	2
22587	有影	2	2
22588	踏實	2	2
22589	扶搖直上	2	2
22590	息火	2	2
22591	繼松井秀喜	2	2
22592	八千五百	2	2
22593	王鼎勝	2	2
22594	鄭捷	2	2
22595	高潞	2	2
22596	大近	2	2
22597	台塑	2	2
22598	偵查	2	2
22599	胡亂	2	2
22600	結紮	2	2
22601	何俊英	2	2
22602	刺殺	2	2
22603	預定地	2	2
22604	比鄰	2	2
22605	儲存到	2	2
22606	稍後	2	2
22607	體驗賽	2	2
22608	軸心	2	2
22609	後輪	2	2
22610	改口	2	2
22611	淡水線	2	2
22612	引人	2	2
22613	唉	2	2
22614	鎖上	2	2
22615	門生	2	2
22616	色澤	2	2
22617	封關戰	2	2
22618	報表	2	2
22619	下坡	2	2
22620	小過	2	2
22621	大鎖	2	2
22622	行政權	2	2
22623	防蚊液	2	2
22624	吳清雲	2	2
22625	萃取	2	2
22626	上鎖	2	2
22627	光復實	2	2
22628	野放到	2	2
22629	飛往	2	2
22630	農地	2	2
22631	棘手	2	2
22632	運河	2	2
22633	育幼	2	2
22634	寫生	2	2
22635	匆忙	2	2
22636	關山鎮	2	2
22637	撰稿	2	2
22638	一九八○年	2	2
22639	林如森	2	2
22640	普立茲	2	2
22641	製片	2	2
22642	紐約客	2	2
22643	紐約市	2	2
22644	普立茲獎	2	2
22645	竹塘	2	2
22646	玉里鎮	2	2
22647	冒然	2	2
22648	班群	2	2
22649	芳苑鄉	2	2
22650	阿兜仔	2	2
22651	黃牛	2	2
22652	生命權	2	2
22653	布拉格	2	2
22654	鄭同僚	2	2
22655	電費單	2	2
22656	曾姿雯	2	2
22657	觀光局長	2	2
22658	野牛	2	2
22659	十五分	2	2
22660	接回	2	2
22661	水漾	2	2
22662	電熱	2	2
22663	管理師	2	2
22664	同僚	2	2
22665	店員	2	2
22666	接踵而至	2	2
22667	上工	2	2
22668	白袍	2	2
22669	體察	2	2
22670	無解	2	2
22671	無人島	2	2
22672	林資芮	2	2
22673	零散	2	2
22674	百分之八十三	2	2
22675	垂降	2	2
22676	大崙	2	2
22677	仙人	2	2
22678	三千四百多	2	2
22679	呂安雅	2	2
22680	管中閔為	2	2
22681	送返	2	2
22682	大不相同	2	2
22683	拍案	2	2
22684	童	2	2
22685	毆打	2	2
22686	杜倫賈勒	2	2
22687	鈾	2	2
22688	一號	2	2
22689	幻	2	2
22690	臺灣號	2	2
22691	興達港	2	2
22692	泰緬	2	2
22693	掌果	2	2
22694	陳麗靜	2	2
22695	陳姿妤	2	2
22696	全壘打數	2	2
22697	黃睿緯	2	2
22698	怒火	2	2
22699	烈焰	2	2
22700	無紙化	2	2
22701	碳纖維	2	2
22702	一九二一年	2	2
22703	海生館	2	2
22704	燃眉之急	2	2
22705	表演給	2	2
22706	加諸	2	2
22707	熊麻吉	2	2
22708	舊物	2	2
22709	魚餌	2	2
22710	謝鼎騰	2	2
22711	川普揚言	2	2
22712	西山	2	2
22713	掛名	2	2
22714	風火輪	2	2
22715	黃政亮	2	2
22716	巨人梯	2	2
22717	熱氣	2	2
22718	衝浪	2	2
22719	扭蛋	2	2
22720	圓潤	2	2
22721	火焰	2	2
22722	焊	2	2
22723	戽斗	2	2
22724	機車行	2	2
22725	六四	2	2
22726	字彙量	2	2
22727	劉霞	2	2
22728	肖像	2	2
22729	服務司	2	2
22730	黃宣旻	2	2
22731	蔡雨芝	2	2
22732	詹紫媚	2	2
22733	蔡嘉祐	2	2
22734	倫敦市	2	2
22735	不清	2	2
22736	模展品	2	2
22737	乘除	2	2
22738	陳振遠	2	2
22739	葉國芳	2	2
22740	泰	2	2
22741	龍華科	2	2
22742	林欽榮	2	2
22743	宋江	2	2
22744	紫竹寺	2	2
22745	踩空	2	2
22746	容量	2	2
22747	天平	2	2
22748	算數	2	2
22749	傷害到	2	2
22750	不尋常	2	2
22751	資訊處	2	2
22752	夾入	2	2
22753	連辦	2	2
22754	板金科	2	2
22755	視神經	2	2
22756	金屬片	2	2
22757	打卡熱點	2	2
22758	彌足珍貴	2	2
22759	風範	2	2
22760	亞東	2	2
22761	感佩	2	2
22762	四百二十萬	2	2
22763	大力神杯	2	2
22764	超萌	2	2
22765	抖動	2	2
22766	擺置	2	2
22767	時刻表	2	2
22768	李祐	2	2
22769	誠意	2	2
22770	非裔	2	2
22771	海芋	2	2
22772	窠臼	2	2
22773	草鴞	2	2
22774	產業局	2	2
22775	溫世仁	2	2
22776	金沙國	2	2
22777	陳宇彤	2	2
22778	張照堂	2	2
22779	廖俊智	2	2
22780	第三十二	2	2
22781	蓋登	2	2
22782	移民到	2	2
22783	服兵役	2	2
22784	沈昭良	2	2
22785	過渡	2	2
22786	展臂	2	2
22787	賽跑	2	2
22788	扣住	2	2
22789	字裡行間	2	2
22790	淑世	2	2
22791	淡忘	2	2
22792	爆破	2	2
22793	游子昱	2	2
22794	職等	2	2
22795	殘缺	2	2
22796	嚇壞	2	2
22797	一萬三千多	2	2
22798	據衛	2	2
22799	澡	2	2
22800	威爾斯	2	2
22801	工時長	2	2
22802	臥床	2	2
22803	籃板球	2	2
22804	綁住	2	2
22805	萬能	2	2
22806	高馬大	2	2
22807	德光	2	2
22808	智育	2	2
22809	糖水	2	2
22810	機翼	2	2
22811	機身	2	2
22812	滯空	2	2
22813	一手包辦	2	2
22814	凌亂	2	2
22815	阮厚威	2	2
22816	職掌	2	2
22817	百步穿	2	2
22818	無往不利	2	2
22819	四年四班	2	2
22820	下車	2	2
22821	密不可分	2	2
22822	一條條	2	2
22823	豐東	2	2
22824	筍	2	2
22825	深呼吸	2	2
22826	打給	2	2
22827	殘留量	2	2
22828	鉗工	2	2
22829	秒鐘	2	2
22830	耍	2	2
22831	永續性	2	2
22832	開創性	2	2
22833	馬歇爾	2	2
22834	組訓	2	2
22835	嘉勉	2	2
22836	米莉	2	2
22837	匪淺	2	2
22838	紋路	2	2
22839	劉碧雲	2	2
22840	五線譜	2	2
22841	譜	2	2
22842	山水畫	2	2
22843	琴鍵	2	2
22844	電影節	2	2
22845	拜師	2	2
22846	伯恩斯坦	2	2
22847	指揮家	2	2
22848	爽朗	2	2
22849	北極圈	2	2
22850	呈現出來	2	2
22851	橫生	2	2
22852	教育週	2	2
22853	毀壞	2	2
22854	離情	2	2
22855	依依	2	2
22856	三百三十二	2	2
22857	交響樂	2	2
22858	藝專	2	2
22859	廳	2	2
22860	一百一十六萬	2	2
22861	哆	2	2
22862	啦	2	2
22863	民選	2	2
22864	動聽	2	2
22865	阿仲	2	2
22866	五六十	2	2
22867	台中市	2	2
22868	新埤	2	2
22869	如願以償	2	2
22870	雙流	2	2
22871	風帆	2	2
22872	顧問團	2	2
22873	十四億	2	2
22874	影劇	2	2
22875	薩克斯風	2	2
22876	調侃	2	2
22877	塘歧	2	2
22878	校工	2	2
22879	函給	2	2
22880	僥倖	2	2
22881	除外	2	2
22882	寄生蟲	2	2
22883	基改蚊	2	2
22884	汗流浹背	2	2
22885	開箱	2	2
22886	奢侈品	2	2
22887	冰店	2	2
22888	內馬爾假	2	2
22889	幻滅	2	2
22890	大呼	2	2
22891	早早	2	2
22892	格里茲曼	2	2
22893	跑動	2	2
22894	克羅埃西亞隊史	2	2
22895	後裔	2	2
22896	頂進	2	2
22897	上來	2	2
22898	種苗	2	2
22899	張俊哲	2	2
22900	花蜜	2	2
22901	鄉民	2	2
22902	三百五十八	2	2
22903	凌者	2	2
22904	公審	2	2
22905	出洞	2	2
22906	陳如嵐	2	2
22907	保留給	2	2
22908	藥劑師	2	2
22909	上上	2	2
22910	蚊媒	2	2
22911	孰	2	2
22912	七十九點二	2	2
22913	吸血	2	2
22914	基改	2	2
22915	細胞質	2	2
22916	動物體	2	2
22917	沃爾巴克氏菌	2	2
22918	巢板	2	2
22919	百分之九十二	2	2
22920	中國製	2	2
22921	疑惑	2	2
22922	爆米	2	2
22923	張世璿	2	2
22924	用球	2	2
22925	抄	2	2
22926	阻攻	2	2
22927	驚叫	2	2
22928	三百八十四	2	2
22929	攪拌	2	2
22930	西寶	2	2
22931	總金額	2	2
22932	麻雀	2	2
22933	四千萬	2	2
22934	伙食	2	2
22935	現下	2	2
