序位	詞彙	詞頻	常用詞標V
13085	無助於	6	
13086	增加為	6	
13087	撫卹	6	
13088	摔	6	
13089	堪慮	6	
13090	落空	6	
13091	公有	6	
13092	異味	6	
13093	聯盟史	6	
13094	交安	6	
13095	灰塵	6	
13096	深感	6	
13097	吊掛	6	
13098	九十九	6	
13099	毛巾	6	
13100	來勢洶洶	6	
13101	獲取	6	
13102	破除	6	
13103	實習生	6	
13104	方濟	6	
13105	投射	6	
13106	四價	6	
13107	空汙法	6	
13108	糖量	6	
13109	撞上	6	
13110	水量	6	
13111	草稿	6	
13112	私校法	6	
13113	施救	6	
13114	楊	6	
13115	臨時會	6	
13116	校護	6	
13117	啃	6	
13118	明訂	6	
13119	地主隊	6	
13120	浩劫	6	
13121	房地	6	
13122	第五十九	6	
13123	百分之九十	6	
13124	上進	6	
13125	喊話	6	
13126	遞減	6	
13127	美加	6	
13128	大學部	6	
13129	擇優	6	
13130	興辦	6	
13131	原味	6	
13132	澳網	6	
13133	陶土	6	
13134	居留證	6	
13135	吳哥	6	
13136	一成六	6	
13137	留守	6	
13138	歡	6	
13139	寒冷	6	
13140	跌落	6	
13141	淹沒	6	
13142	三冠王	6	
13143	排行	6	
13144	唐西奇	6	
13145	二○二一年	6	
13146	逕行	6	
13147	保險制	6	
13148	艾倫	6	
13149	文藝獎	6	
13150	絕佳	6	
13151	三號	6	
13152	谷底	6	
13153	開店	6	
13154	飛過	6	
13155	下文	6	
13156	撥出	6	
13157	動人	6	
13158	黃盟惠	6	
13159	國營	5	
13160	編製	5	
13161	薩爾瓦多	5	
13162	警報器	5	
13163	王信凱	5	
13164	團康	5	
13165	機型	5	
13166	林彥廷	5	
13167	卓著	5	
13168	片面	5	
13169	現存	5	
13170	文壇	5	
13171	郭台銘	5	
13172	糖廠	5	
13173	跡象	5	
13174	敗給	5	
13175	生子	5	
13176	首相梅	5	
13177	空隙	5	
13178	首府	5	
13179	多元性	5	
13180	自由度	5	
13181	得力	5	
13182	仁愛鄉	5	
13183	醫務	5	
13184	締結	5	
13185	記憶力	5	
13186	達悟族	5	
13187	參酌	5	
13188	魔王	5	
13189	定義為	5	
13190	身價	5	
13191	交會	5	
13192	民營	5	
13193	美東	5	
13194	燒香	5	
13195	升起	5	
13196	題數	5	
13197	雙薪	5	
13198	輔育院	5	
13199	他鄉	5	
13200	自駕	5	
13201	枯木	5	
13202	商港	5	
13203	力爭上游	5	
13204	饒慶鈴	5	
13205	育苗	5	
13206	擦身而過	5	
13207	良知	5	
13208	莫拉萊斯	5	
13209	眷舍	5	
13210	舞弊	5	
13211	蘇政憲	5	
13212	裁切	5	
13213	蛇類	5	
13214	迷途	5	
13215	文科	5	
13216	會不會	5	
13217	造景	5	
13218	履行	5	
13219	鹿港鎮	5	
13220	電視劇	5	
13221	東螺溪	5	
13222	借調	5	
13223	廖慶榮	5	
13224	通興	5	
13225	分生	5	
13226	電資	5	
13227	特刊	5	
13228	主婦	5	
13229	樞紐	5	
13230	初一	5	
13231	戰成	5	
13232	姓	5	
13233	晚自習	5	
13234	籌備處	5	
13235	翁郁玫	5	
13236	李大華	5	
13237	提送	5	
13238	盒子	5	
13239	延長至	5	
13240	純真	5	
13241	對症下藥	5	
13242	彰師大	5	
13243	穩坐	5	
13244	一九九五年	5	
13245	大里區	5	
13246	甲仙	5	
13247	第四十三	5	
13248	竹市	5	
13249	致使	5	
13250	王淑儀	5	
13251	譚雅婷	5	
13252	柯賓	5	
13253	鞭炮	5	
13254	聯姻	5	
13255	採購法	5	
13256	咖啡店	5	
13257	臺文館	5	
13258	法制化	5	
13259	超大	5	
13260	排成	5	
13261	陳國安	5	
13262	到手	5	
13263	本人	5	
13264	嗅覺	5	
13265	紅十字會	5	
13266	輾轉	5	
13267	紀念碑	5	
13268	玲玲	5	
13269	主計	5	
13270	宜昌	5	
13271	對流	5	
13272	賽揚獎	5	
13273	碑	5	
13274	館舍	5	
13275	旋律	5	
13276	豪大雨	5	
13277	設計類	5	
13278	安撫	5	
13279	百分之十三	5	
13280	貝爾	5	
13281	計價	5	
13282	成千上萬	5	
13283	里港	5	
13284	意識到	5	
13285	富人	5	
13286	跟蹤	5	
13287	翡翠	5	
13288	地帶	5	
13289	稅收制	5	
13290	塗鴉區	5	
13291	樂曲	5	
13292	周成諺	5	
13293	大遊行	5	
13294	餐飲科	5	
13295	童詩	5	
13296	獨奏會	5	
13297	戰局	5	
13298	實用性	5	
13299	創作成	5	
13300	顯微鏡	5	
13301	一百零七	5	
13302	徐建國	5	
13303	麻	5	
13304	雪地	5	
13305	霾	5	
13306	桌子	5	
13307	邱璿珍	5	
13308	四五	5	
13309	音樂祭	5	
13310	人世	5	
13311	黨員	5	
13312	黃世建	5	
13313	傳染給	5	
13314	巴爾	5	
13315	炒股	5	
13316	推向	5	
13317	退還	5	
13318	釉	5	
13319	獅甲	5	
13320	海樓	5	
13321	警備府	5	
13322	枯枝	5	
13323	跆拳道隊	5	
13324	午仔魚	5	
13325	舊衣	5	
13326	遣返	5	
13327	瓶罐	5	
13328	清場	5	
13329	催淚彈	5	
13330	首投族	5	
13331	赫南德茲	5	
13332	瓦托	5	
13333	壞球	5	
13334	大關	5	
13335	停駛	5	
13336	美人魚	5	
13337	田中	5	
13338	失利	5	
13339	同等	5	
13340	倉	5	
13341	網軍	5	
13342	研製	5	
13343	瘋	5	
13344	為首	5	
13345	寬容	5	
13346	紅毛	5	
13347	四百萬	5	
13348	馬尼拉	5	
13349	警覺	5	
13350	寄宿	5	
13351	黑工	5	
13352	潘奎恩	5	
13353	新人獎	5	
13354	孤獨	5	
13355	菸具	5	
13356	慎選	5	
13357	機警	5	
13358	入校	5	
13359	監管	5	
13360	紅包袋	5	
13361	蘭花	5	
13362	請見	5	
13363	被害人	5	
13364	國震	5	
13365	總經費	5	
13366	勞動局	5	
13367	東門城	5	
13368	演示	5	
13369	尿布	5	
13370	奶粉	5	
13371	奔放	5	
13372	普世	5	
13373	林昱辰	5	
13374	育幼	5	
13375	改打	5	
13376	映入	5	
13377	肥皂	5	
13378	公所	5	
13379	水彩	5	
13380	歷代	5	
13381	雇傭	5	
13382	撤換	5	
13383	塘岐	5	
13384	朗誦	5	
13385	打席	5	
13386	飄	5	
13387	鐵板燒	5	
13388	怪怪	5	
13389	捕鯨	5	
13390	弦樂	5	
13391	勸募	5	
13392	急診室	5	
13393	悲傷	5	
13394	行事	5	
13395	同理	5	
13396	王妃	5	
13397	乘風	5	
13398	遷都	5	
13399	重創	5	
13400	關節炎	5	
13401	陳渝真	5	
13402	百齡	5	
13403	左投	5	
13404	戴淑芬	5	
13405	奧克蘭	5	
13406	諾羅	5	
13407	櫃檯	5	
13408	動手術	5	
13409	曲棍球	5	
13410	獨力	5	
13411	街角	5	
13412	擊掌	5	
13413	仁美	5	
13414	舞臺劇	5	
13415	出示	5	
13416	布局	5	
13417	魯班	5	
13418	受領	5	
13419	陳祈韻	5	
13420	挑食	5	
13421	山腳	5	
13422	跑站	5	
13423	著實	5	
13424	冰冷	5	
13425	好意	5	
13426	動容	5	
13427	聖山	5	
13428	手掌	5	
13429	電機科	5	
13430	買到	5	
13431	鳥種	5	
13432	星巴克	5	
13433	畢嘉士	5	
13434	反撲	5	
13435	掉淚	5	
13436	機具	5	
13437	徐永明	5	
13438	張力	5	
13439	球館	5	
13440	稅基	5	
13441	助教	5	
13442	海東	5	
13443	蔡青峰	5	
13444	秀才	5	
13445	陳楚芸	5	
13446	服務員	5	
13447	洪子茵	5	
13448	連動	5	
13449	遊憩	5	
13450	共商	5	
13451	木紋	5	
13452	租金	5	
13453	簡直	5	
13454	周全	5	
13455	善良	5	
13456	提琴	5	
13457	悅	5	
13458	隔閡	5	
13459	自由自在	5	
13460	志向	5	
13461	韓文社	5	
13462	衣索比亞	5	
13463	大佳	5	
13464	備詢	5	
13465	大姐	5	
13466	充斥	5	
13467	船隻	5	
13468	德文	5	
13469	八十六年	5	
13470	仿真	5	
13471	絲瓜	5	
13472	個別化	5	
13473	黑戶	5	
13474	現地	5	
13475	載興	5	
13476	君	5	
13477	法醫	5	
13478	浪	5	
13479	指揮部	5	
13480	已故	5	
13481	不勞而獲	5	
13482	多才多藝類	5	
13483	無故	5	
13484	制式	5	
13485	保健科	5	
13486	療程	5	
13487	新疆	5	
13488	張仲佰	5	
13489	罪犯	5	
13490	譬如	5	
13491	初檢	5	
13492	總值	5	
13493	培英	5	
13494	擴建	5	
13495	嚴正	5	
13496	母國	5	
13497	延平	5	
13498	送員	5	
13499	網球賽	5	
13500	外傷	5	
13501	圓柱	5	
13502	限時	5	
13503	眺望	5	
13504	特赦	5	
13505	犯罪率	5	
13506	空檔	5	
13507	笑臉	5	
13508	關門	5	
13509	涸窟	5	
13510	遊戲機	5	
13511	無從	5	
13512	學門	5	
13513	財政部長	5	
13514	承租	5	
13515	教育杯	5	
13516	花束	5	
13517	考完	5	
13518	八千多	5	
13519	無縫	5	
13520	續辦	5	
13521	裘	5	
13522	蒙	5	
13523	窄	5	
13524	藤球	5	
13525	實驗性	5	
13526	奧林匹克	5	
13527	禮拜	5	
13528	念完	5	
13529	句子	5	
13530	宣揚	5	
13531	周	5	
13532	陳冠人	5	
13533	吃光光	5	
13534	體健	5	
13535	三壘手	5	
13536	建立起	5	
13537	抬頭	5	
13538	外力	5	
13539	混合組	5	
13540	溪州	5	
13541	服輸	5	
13542	小琳	5	
13543	售價	5	
13544	不等	5	
13545	成福	5	
13546	盧比歐	5	
13547	小五	5	
13548	感觸	5	
13549	染上	5	
13550	何處	5	
13551	併科	5	
13552	深山	5	
13553	茄子	5	
13554	知曉	5	
13555	展覽館	5	
13556	首里城	5	
13557	陳列	5	
13558	社會系	5	
13559	懸殊	5	
13560	潭墘	5	
13561	詐欺	5	
13562	防護網	5	
13563	三十八萬	5	
13564	暴增	5	
13565	電子科	5	
13566	客	5	
13567	走道	5	
13568	輕輕	5	
13569	傳來	5	
13570	蠻	5	
13571	串珠	5	
13572	飛安	5	
13573	防疫犬	5	
13574	收容所	5	
13575	中大	5	
13576	兔	5	
13577	在在	5	
13578	鳳梨田	5	
13579	尼克勞斯	5	
13580	編班	5	
13581	醫科	5	
13582	墜機	5	
13583	林榮基	5	
13584	龜山區	5	
13585	兒童組	5	
13586	掛帥	5	
13587	主題展	5	
13588	探測	5	
13589	張憲耀	5	
13590	枯燥	5	
13591	化學科	5	
13592	一百二十三	5	
13593	施	5	
13594	共創	5	
13595	低工資	5	
13596	陳麗萍	5	
13597	輔以	5	
13598	異議	5	
13599	梅爾	5	
13600	擺滿	5	
13601	分歧	5	
13602	第三十七	5	
13603	邱伊翎	5	
13604	黑名單	5	
13605	藉機	5	
13606	女嬰	5	
13607	水力	5	
13608	逃	5	
13609	婦幼	5	
13610	出奇	5	
13611	覽	5	
13612	柯今尉	5	
13613	馬祖人	5	
13614	蔡邑敏	5	
13615	說服力	5	
13616	降落	5	
13617	慘重	5	
13618	奪下隊史	5	
13619	黑數	5	
13620	玫瑰	5	
13621	擠	5	
13622	租賃	5	
13623	救回	5	
13624	換來	5	
13625	病死	5	
13626	出發點	5	
13627	報請	5	
13628	檢察官	5	
13629	雪霸	5	
13630	一百零九年度	5	
13631	七成六	5	
13632	廉價	5	
13633	鯨魚	5	
13634	屢見不鮮	5	
13635	朱立人	5	
13636	牛糞餅	5	
13637	一般生	5	
13638	身障生	5	
13639	遍布	5	
13640	新秀獎	5	
13641	故事館	5	
13642	橄欖球賽	5	
13643	男童傑森	5	
13644	登革	5	
13645	貫徹	5	
13646	骨頭	5	
13647	飛越	5	
13648	不時	5	
13649	精良	5	
13650	妝	5	
13651	清溝	5	
13652	飲恨	5	
13653	題庫	5	
13654	廣東	5	
13655	升訓	5	
13656	分店	5	
13657	特有種	5	
13658	頭家	5	
13659	穀倉	5	
13660	整理／阮	5	
13661	倒伏	5	
13662	科學版	5	
13663	噶瑪蘭	5	
13664	現職	5	
13665	可憐	5	
13666	一萬兩千	5	
13667	竹北市	5	
13668	慎重	5	
13669	禮盒	5	
13670	許智妃	5	
13671	林明福	5	
13672	人手	5	
13673	字典體	5	
13674	台新	5	
13675	張錦麗	5	
13676	阿爾及利亞	5	
13677	保護力	5	
13678	任命	5	
13679	詩集	5	
13680	原木	5	
13681	平壤	5	
13682	施順榮	5	
13683	西邊	5	
13684	公車亭	5	
13685	楊淑惠	5	
13686	岩壁	5	
13687	戴昌賢	5	
13688	生師	5	
13689	崇學	5	
13690	住進	5	
13691	萬壽菊	5	
13692	危害性	5	
13693	無家可歸	5	
13694	精品	5	
13695	河水	5	
13696	破碎	5	
13697	機械群	5	
13698	大豐收	5	
13699	集水	5	
13700	鄧進權	5	
13701	舉止	5	
13702	適齡	5	
13703	秀水	5	
13704	相連	5	
13705	題組	5	
13706	祖靈	5	
13707	掌	5	
13708	取自	5	
13709	顧客	5	
13710	張彧綺	5	
13711	黃信章	5	
13712	天地	5	
13713	顏面	5	
13714	宣信	5	
13715	生意	5	
13716	篩選出	5	
13717	沿用	5	
13718	金石堂	5	
13719	全職	5	
13720	漢	5	
13721	五百萬	5	
13722	年夜飯	5	
13723	豐盛	5	
13724	過重	5	
13725	菜園	5	
13726	解決之道	5	
13727	納	5	
13728	福德祠	5	
13729	泰安	5	
13730	東邊	5	
13731	邱琍貞	5	
13732	西屯	5	
13733	怎麼辦	5	
13734	西岸	5	
13735	三峽	5	
13736	循序漸進	5	
13737	十八年	5	
13738	交往	5	
13739	一舉兩得	5	
13740	吊橋	5	
13741	張季倫	5	
13742	自費生	5	
13743	施作	5	
13744	生物科	5	
13745	支架	5	
13746	炎夏	5	
13747	豐沛	5	
13748	分分	5	
13749	超球隊	5	
13750	報喜	5	
13751	正名	5	
13752	得天獨厚	5	
13753	不免	5	
13754	回去	5	
13755	每逢	5	
13756	伸	5	
13757	田徑隊	5	
13758	商用	5	
13759	東溪	5	
13760	火山群	5	
13761	岩漿庫	5	
13762	看戲	5	
13763	謝達斌	5	
13764	顏誠業	5	
13765	獨裁	5	
13766	湯瑪士	5	
13767	國民教育法	5	
13768	七星山	5	
13769	互訪	5	
13770	同年	5	
13771	推論	5	
13772	臺語	5	
13773	陳權滿	5	
13774	深圳	5	
13775	拘留	5	
13776	出巡	5	
13777	古籍	5	
13778	暈厥	5	
13779	股東	5	
13780	聽講	5	
13781	開講	5	
13782	草創	5	
13783	鄭來長	5	
13784	北大武山	5	
13785	低年級組	5	
13786	挖來	5	
13787	共度	5	
13788	逆勢	5	
13789	大功告成	5	
13790	連霸	5	
13791	導盲犬	5	
13792	擷取	5	
13793	暢談	5	
13794	中方	5	
13795	邵秋桃	5	
13796	溪口鄉	5	
13797	麵條	5	
13798	達爾文	5	
13799	優生	5	
13800	持平	5	
13801	荷爾蒙	5	
13802	河內	5	
13803	漁夫	5	
13804	體育組	5	
13805	阿隆索	5	
13806	工序	5	
13807	小葛	5	
13808	車身	5	
13809	耗資	5	
13810	談起	5	
13811	吋	5	
13812	摸索	5	
13813	因材網	5	
13814	武力	5	
13815	佳義	5	
13816	豪門	5	
13817	司令部	5	
13818	影	5	
13819	永恆	5	
13820	東北風	5	
13821	拉丁美洲	5	
13822	插畫展	5	
13823	水牛	5	
13824	村里	5	
13825	特招	5	
13826	桃連區	5	
13827	稻草人	5	
13828	法國隊	5	
13829	膀胱	5	
13830	意志	5	
13831	熄燈	5	
13832	大樹區	5	
13833	童書展	5	
13834	深造	5	
13835	梅花鹿	5	
13836	進食	5	
13837	居次	5	
13838	鉛筆機	5	
13839	鄭淑玲	5	
13840	興國	5	
13841	蒜頭	5	
13842	百出	5	
13843	重慶南路	5	
13844	來年	5	
13845	劉淑瓊	5	
13846	撲滅	5	
13847	摩擦	5	
13848	累計表	5	
13849	汙染性	5	
13850	第二十五	5	
13851	節制	5	
13852	壯碩	5	
13853	內定	5	
13854	溫差	5	
13855	友誼賽	5	
13856	涼爽	5	
13857	葡萄牙	5	
13858	足球員	5	
13859	黃榆峻	5	
13860	衛生局長	5	
13861	開單	5	
13862	翻滾	5	
13863	病床	5	
13864	組織部	5	
13865	坊間	5	
13866	橫渡	5	
13867	目的地	5	
13868	僑光	5	
13869	李科永	5	
13870	擔綱	5	
13871	兒	5	
13872	緊鄰	5	
13873	趙政岷	5	
13874	乙組	5	
13875	稅賦	5	
13876	薛奕龍	5	
13877	雪山	5	
13878	美力	5	
13879	壯舉	5	
13880	萊姆病	5	
13881	七十四	5	
13882	浴室	5	
13883	燈光秀	5	
13884	林淑芬	5	
13885	強打	5	
13886	並重	5	
13887	關鍵字	5	
13888	交談	5	
13889	體驗池	5	
13890	心理學	5	
13891	全球化	5	
13892	孟晚舟	5	
13893	心事	5	
13894	移師	5	
13895	加國	5	
13896	杜琮翔	5	
13897	硬幣	5	
13898	肩膀	5	
13899	同樂	5	
13900	侃侃而談	5	
13901	線路	5	
13902	電動車	5	
13903	機動	5	
13904	地化	5	
13905	白雪	5	
13906	花期	5	
13907	英國人	5	
13908	高女組	5	
13909	長遠	5	
13910	抵	5	
13911	置於	5	
13912	職業賽	5	
13913	系組	5	
13914	血流	5	
13915	美濃區	5	
13916	放流	5	
13917	羅素	5	
13918	跳繩	5	
13919	錦湖	5	
13920	尖叫	5	
13921	提高為	5	
13922	小班	5	
13923	摔落	5	
13924	牛津	5	
13925	紙藝	5	
13926	引擎	5	
13927	莊家祥	5	
13928	筆友	5	
13929	圓環	5	
13930	平林	5	
13931	突擊	5	
13932	判斷力	5	
13933	人性	5	
13934	徵集	5	
13935	病痛	5	
13936	主政	5	
13937	陳伊依	5	
13938	不敷出	5	
13939	杏壇	5	
13940	偵辦	5	
13941	元朗	5	
13942	減低	5	
13943	榖	5	
13944	五二四	5	
13945	檢調	5	
13946	示警	5	
13947	汰舊換新	5	
13948	加班	5	
13949	長途	5	
13950	誤判	5	
13951	領航員	5	
13952	許厝港	5	
13953	罔顧	5	
13954	感激	5	
13955	不支	5	
13956	謂	5	
13957	次之	5	
13958	有形	5	
13959	深植	5	
13960	義甲	5	
13961	陡	5	
13962	木工班	5	
13963	勝率	5	
13964	博士級	5	
13965	失火	5	
13966	葉俐君	5	
13967	排練	5	
13968	救生員	5	
13969	造園	5	
13970	邊緣化	5	
13971	誤會	5	
13972	戰舞	5	
13973	永勝	5	
13974	路過	5	
13975	流入	5	
13976	州立	5	
13977	通往	5	
13978	琉球王	5	
13979	北市府	5	
13980	路竹	5	
13981	過癮	5	
13982	香草	5	
13983	轉型成	5	
13984	舉動	5	
13985	可可	5	
13986	水下	5	
13987	強隊	5	
13988	選材	5	
13989	新手	5	
13990	研討	5	
13991	郭麗香	5	
13992	吳比	5	
13993	一九世界	5	
13994	奮力	5	
13995	馬德里	5	
13996	城牆	5	
13997	備用	5	
13998	缺點	5	
13999	見習	5	
14000	刮	5	
14001	拋磚引玉	5	
14002	叫賣	5	
14003	梅子	5	
14004	甘苦	5	
14005	一共	5	
14006	鄭姓	5	
14007	車潮	5	
14008	愛玉	5	
14009	盲點	5	
14010	勉強	5	
14011	一萬三千多	5	
14012	不行	5	
14013	品茶	5	
14014	噴霧	5	
14015	賣出	5	
14016	齒顎	5	
14017	刀口	5	
14018	利物浦	5	
14019	盧卡斯	5	
14020	陳智源	5	
14021	英勇	5	
14022	扳回	5	
14023	里拉德	5	
14024	飄揚	5	
14025	活版	5	
14026	培植	5	
14027	費	5	
14028	腦袋	5	
14029	業績	5	
14030	超馬	5	
14031	阿里	5	
14032	遊記	5	
14033	接回	5	
14034	三興	5	
14035	商	5	
14036	裝扮	5	
14037	摸彩	5	
14038	空曠	5	
14039	搜	5	
14040	革新	5	
14041	熬夜	5	
14042	少兒	5	
14043	打擊樂	5	
14044	悠遊	5	
14045	政治家	5	
14046	釀成	5	
14047	捲土重來	5	
14048	世人	5	
14049	墨鏡	5	
14050	逐條	5	
14051	記名	5	
14052	速食店	5	
14053	貼合	5	
14054	體認	5	
14055	分配到	5	
14056	看守	5	
14057	有錢人	5	
14058	可取	5	
14059	氣流	5	
14060	鞍馬王子	5	
14061	一九九二年	5	
14062	重任	5	
14063	流速	5	
14064	崛起	5	
14065	挫	5	
14066	寄出	5	
14067	唐三藏	5	
14068	東北角	5	
14069	跌破	5	
14070	必修課	5	
14071	一百四十五	5	
14072	蘇格蘭	5	
14073	酸甜	5	
14074	捕捉到	5	
14075	全身	5	
14076	緩和	5	
14077	聖誕	5	
14078	粉絲專	5	
14079	砸傷	5	
14080	傾倒	5	
14081	魏新奇	5	
14082	正濱	5	
14083	點閱率	5	
14084	寒風	5	
14085	年會	5	
14086	火炬	5	
14087	眼簾	5	
14088	特點	5	
14089	排定	5	
14090	金陵	5	
14091	己	5	
14092	觀禮	5	
14093	申辦	5	
14094	載運	5	
14095	泄漏	5	
14096	爆發力	5	
14097	川金	5	
14098	路德	5	
14099	姓氏	5	
14100	核武	5	
14101	文意	5	
14102	孔子祠	5	
14103	內建	5	
14104	甚多	5	
14105	馬世芳	5	
14106	樹德	5	
14107	妙	5	
14108	實景	5	
14109	讀書會	5	
14110	特約	5	
14111	晚餐券	5	
14112	最初	5	
14113	負責任	5	
14114	馬術	5	
14115	李家同	5	
14116	排班	5	
14117	猜測	5	
14118	二○三○年	5	
14119	黃毓庭	5	
14120	創作出	5	
14121	快攻	5	
14122	拜會	5	
14123	以西	5	
14124	黃靜怡	5	
14125	兩百一十一	5	
14126	廢墟	5	
14127	肖像	5	
14128	超時	5	
14129	之中	5	
14130	太晚	5	
14131	轟炸	5	
14132	其間	5	
14133	豬八戒	5	
14134	蔡侑臻	5	
14135	一九讀報	5	
14136	專輔	5	
14137	甜蜜	5	
14138	養豬戶	5	
14139	阿拉	5	
14140	時序	5	
14141	大文	5	
14142	不見了	5	
14143	諷刺	5	
14144	超前	5	
14145	人大	5	
14146	庶民	5	
14147	塞	5	
14148	家畜	5	
14149	此起彼落	5	
14150	道地	5	
14151	完封	5	
14152	昀	5	
14153	誠實	5	
14154	煎熬	5	
14155	社教	5	
14156	置	5	
14157	修復師	5	
14158	起火	5	
14159	不忍	5	
14160	賀卡	5	
14161	右邊	5	
14162	換裝	5	
14163	木球	5	
14164	桃源區	5	
14165	群島	5	
14166	推派	5	
14167	南成	5	
14168	少不了	5	
14169	民政局	5	
14170	亞當	5	
14171	楊心	5	
14172	廖淑珍	5	
14173	檢驗出	5	
14174	古今	5	
14175	七成七	5	
14176	索羅門	5	
14177	流行病學	5	
14178	加冕	5	
14179	七二	5	
14180	萬金石	5	
14181	一九九四年	5	
14182	印有	5	
14183	一百一十學年	5	
14184	過動兒	5	
14185	優先區	5	
14186	非山非市	5	
14187	抱抱	5	
14188	茶館	5	
14189	朱麒涵	5	
14190	後悔	5	
14191	膽量	5	
14192	擺在	5	
14193	順應	5	
14194	拉大	5	
14195	同情	5	
14196	仿照	5	
14197	王心言	5	
14198	苦撐	5	
14199	使用量	5	
14200	值勤	5	
14201	調色	5	
14202	名畫	5	
14203	輔導員	5	
14204	許久	5	
14205	索國	5	
14206	吳釗燮	5	
14207	槓桿	5	
14208	配方	5	
14209	零錢	5	
14210	斷交	5	
14211	建功	5	
14212	安寧	5	
14213	判別	5	
14214	丙級	5	
14215	打陀螺	5	
14216	欠	5	
14217	記帳	5	
14218	拍手	5	
14219	冷水	5	
14220	會勘	5	
14221	超牆	5	
14222	六年三班	5	
14223	推桿	5	
14224	彩排	5	
14225	操弄	5	
14226	陳庭詩	5	
14227	之所以	5	
14228	底部	5	
14229	呵	5	
14230	一千五百萬	5	
14231	溫和	5	
14232	議程	5	
14233	安穩	5	
14234	緊繃	5	
14235	供水	5	
14236	用處	5	
14237	閃爍	5	
14238	手球隊	5	
14239	校規	5	
14240	輪值	5	
14241	三成八	5	
14242	少年性	5	
14243	勁敵	5	
14244	成語	5	
14245	蟲蟲	5	
14246	揮別	5	
14247	凱布朗利	5	
14248	後者	5	
14249	理化	5	
14250	蘇嘉全	5	
14251	泡棉	5	
14252	繭	5	
14253	廖繼春	5	
14254	徐涓秀	5	
14255	飛到	5	
14256	兩百八十六	5	
14257	日夜	5	
14258	無害	5	
14259	傳送	5	
14260	港生	5	
14261	一百三十七	5	
14262	香林	5	
14263	質感	5	
14264	濁水溪	5	
14265	崩潰	5	
14266	育達	5	
14267	起步	5	
14268	尤努斯	5	
14269	聖地牙哥	5	
14270	羅際威	5	
14271	聖露西亞	5	
14272	櫻花鉤吻鮭	5	
14273	廖紘緯	5	
14274	梅花	5	
14275	林騰蛟	5	
14276	鱷魚	5	
14277	沉積	5	
14278	十五級	5	
14279	野手	5	
14280	殘障	5	
14281	壺	5	
14282	兩百三十	5	
14283	林愛玲	5	
14284	百分之一點五	5	
14285	藝術類	5	
14286	延長為	5	
14287	回饋金	5	
14288	擱置	5	
14289	輝煌	5	
14290	張茂桂	5	
14291	述說	5	
14292	授予法	5	
14293	前總統	5	
14294	世界日報社	5	
14295	名錄	5	
14296	林莉茹	5	
14297	痘	5	
14298	場址	5	
14299	優雅	5	
14300	四成八	5	
14301	拜年	5	
14302	保生	5	
14303	滾動	5	
14304	歐力士隊	5	
14305	上旬	5	
14306	張啟華	5	
14307	至上	5	
14308	一點二	5	
14309	復古	5	
14310	胎	5	
14311	延役	5	
14312	為本	5	
14313	如此一來	5	
14314	居禮	5	
14315	厄利垂亞	5	
14316	平等權	5	
14317	慘遭	5	
14318	第四十一	5	
14319	劉毓秀	5	
14320	理應	5	
14321	註冊	5	
14322	菸檳	5	
14323	星光	5	
14324	甘蔗	5	
14325	立下	5	
14326	盪秋千	5	
14327	企業界	5	
14328	冒	5	
14329	江昆達	5	
14330	極為	5	
14331	瑞	5	
14332	計量	5	
14333	講堂	5	
14334	籌	5	
14335	當心	5	
14336	挽回	5	
14337	前輩	5	
14338	鼓起	5	
14339	研修	5	
14340	車體	5	
14341	職前	5	
14342	校史館	5	
14343	奇想	5	
14344	文山區	5	
14345	紅外線	5	
14346	畫布	5	
14347	美濃市	5	
14348	捐血	5	
14349	發展署	5	
14350	釋迦	5	
14351	遇險	5	
14352	拚勁	5	
14353	坐視	5	
14354	洪珮瑩	5	
14355	屍體	5	
14356	出資	5	
14357	外泄	5	
14358	新家	5	
14359	拘役	5	
14360	黃璀娟	5	
14361	太子	5	
14362	開闊	5	
