序位	詞彙	詞頻	百萬詞頻
29348	類尼古丁	2	2
29349	紅點衫	2	2
29350	王鴻薇	2	2
29351	創投	2	2
29352	縫紉機	2	2
29353	圍欄	2	2
29354	加賀市山	2	2
29355	昭和櫻	2	2
29356	劉必榮	2	2
29357	雷利	2	2
29358	登山王	2	2
29359	林詩亭	2	2
29360	何必	2	2
29361	薪火相傳	2	2
29362	遺傳到	2	2
29363	背影	2	2
29364	周子傑	2	2
29365	愛琴海	2	2
29366	五分	2	2
29367	經濟系	2	2
29368	路殺社	2	2
29369	解釋文	2	2
29370	咖啡色	2	2
29371	盟友	2	2
29372	鯨	2	2
29373	懷希	2	2
29374	水溝仔	2	2
29375	人文班	2	2
29376	原校	2	2
29377	臺東體	2	2
29378	笑成	2	2
29379	單向	2	2
29380	故事人	2	2
29381	苗縣	2	2
29382	放射	2	2
29383	郭仲智	2	2
29384	林玟馨	2	2
29385	樣品屋	2	2
29386	阿爾瓦蕾茲	2	2
29387	衝刺王	2	2
29388	第二十四	2	2
29389	黑盒子	2	2
29390	美食展	2	2
29391	瑞克曼	2	2
29392	躬	2	2
29393	破風	2	2
29394	四十一班	2	2
29395	便當店	2	2
29396	入口處	2	2
29397	省躬	2	2
29398	稀鬆	2	2
29399	防潮	2	2
29400	孫麗琪	2	2
29401	限額	2	2
29402	引燃	2	2
29403	清掉	2	2
29404	駕馭	2	2
29405	兵員	2	2
29406	六十年代	2	2
29407	搞錯	2	2
29408	漫步	2	2
29409	老派	2	2
29410	八十年代	2	2
29411	架起	2	2
29412	衝線	2	2
29413	鈴鐺	2	2
29414	親水力	2	2
29415	駛往	2	2
29416	胡正誼	2	2
29417	土坯	2	2
29418	王紹宇	2	2
29419	洞悉	2	2
29420	鬧熱	2	2
29421	莫科	2	2
29422	自二○○	2	2
29423	黃致誠	2	2
29424	受檢人	2	2
29425	呼喊	2	2
29426	住民語	2	2
29427	房貸	2	2
29428	海港	2	2
29429	擬真	2	2
29430	自閉症類	2	2
29431	打陀螺	2	2
29432	牙醫學系	2	2
29433	連鎖店	2	2
29434	太空史	2	2
29435	張老旺	2	2
29436	反射鏡	2	2
29437	出航	2	2
29438	高智商	2	2
29439	節育	2	2
29440	做飯	2	2
29441	北葉	2	2
29442	翁秀嬋	2	2
29443	運送箱	2	2
29444	一千一百三十六	2	2
29445	阮芊慈	2	2
29446	林晉弘	2	2
29447	施正城	2	2
29448	籲	2	2
29449	浩浩蕩蕩	2	2
29450	麥田戶外	2	2
29451	轉退	2	2
29452	王晏	2	2
29453	菸毒	2	2
29454	槍擊	2	2
29455	運動衫	2	2
29456	搖搖擺擺	2	2
29457	難掩	2	2
29458	林子琳	2	2
29459	六百八十	2	2
29460	王羲之	2	2
29461	喜不自勝	2	2
29462	映畫	2	2
29463	實權	2	2
29464	兩千一百四十七	2	2
29465	浮空	2	2
29466	招潮蟹	2	2
29467	不敷出	2	2
29468	蔡振明	2	2
29469	短路	2	2
29470	首安	2	2
29471	實驗場	2	2
29472	西南部	2	2
29473	戒心	2	2
29474	天安門	2	2
29475	中西區	2	2
29476	楊谷洋	2	2
29477	繁	2	2
29478	改做	2	2
29479	林芷芸	2	2
29480	下山坡	2	2
29481	新聞人	2	2
29482	造雲器	2	2
29483	爭艷館	2	2
29484	翠玉	2	2
29485	建德	2	2
29486	佳句	2	2
29487	吳文堯	2	2
29488	兩點半	2	2
29489	四萬四千多	2	2
29490	小班制	2	2
29491	保齡球館	2	2
29492	科斯島	2	2
29493	兩棲	2	2
29494	漸進	2	2
29495	五點零	2	2
29496	轉印出	2	2
29497	蛤	2	2
29498	民德	2	2
29499	哲學系	2	2
29500	王士豪	2	2
29501	賴甘霖	2	2
29502	馬克杯	2	2
29503	宣傳單	2	2
29504	顏厥安	2	2
29505	傳言	2	2
29506	匿名性	2	2
29507	浮出	2	2
29508	雪時晴帖	2	2
29509	好寫	2	2
29510	移交給	2	2
29511	阿肯色州	2	2
29512	大化	2	2
29513	飯碗	2	2
29514	吳正己	2	2
29515	呎	2	2
29516	和氣	2	2
29517	有鑑別度	2	2
29518	林雅惠	2	2
29519	音階	2	2
29520	肥玀	2	2
29521	原創力	2	2
29522	地中海	2	2
29523	分布圖	2	2
29524	下文	2	2
29525	空有	2	2
29526	蛇類	2	2
29527	民謠組	2	2
29528	書生	2	2
29529	和風	2	2
29530	舞蹈獎	2	2
29531	送人	2	2
29532	異議書	2	2
29533	茶莊	2	2
29534	打擊群	2	2
29535	嬰兒車	2	2
29536	蔡春生	2	2
29537	布馬	2	2
29538	臨水宮	2	2
29539	協和	2	2
29540	一百零二學年度	2	2
29541	打亥	2	2
29542	張飛	2	2
29543	度假村	2	2
29544	蓁	2	2
29545	駐外	2	2
29546	醫療團	2	2
29547	發球機	2	2
29548	趙自強	2	2
29549	召見	2	2
29550	人壽桃	2	2
29551	佳肴	2	2
29552	護理科	2	2
29553	黃金煌	2	2
29554	牛蒡園	2	2
29555	法蘭瓷	2	2
29556	澤逸	2	2
29557	真空區	2	2
29558	庭芳	2	2
29559	成員國	2	2
29560	籌備處	2	2
29561	建置成	2	2
29562	閱讀站	2	2
29563	共生園	2	2
29564	釋放到	2	2
29565	空汙旗	1	1
29566	無缺	1	1
29567	接待溪	1	1
29568	註記	1	1
29569	蔡淑華	1	1
29570	納悶	1	1
29571	第七十六	1	1
29572	戲路	1	1
29573	新隆	1	1
29574	榨	1	1
29575	運動島	1	1
29576	擰	1	1
29577	可調式	1	1
29578	陳淑珍	1	1
29579	樂玩	1	1
29580	包覆性	1	1
29581	陳雅婷	1	1
29582	簡仲信	1	1
29583	葉滋薰	1	1
29584	謝師	1	1
29585	歐蔓琦	1	1
29586	張睿洋	1	1
29587	精神獎	1	1
29588	劉韻珠	1	1
29589	巴羅達	1	1
29590	盡歡	1	1
29591	林盛偉	1	1
29592	司法界	1	1
29593	生物鏈	1	1
29594	道安會	1	1
29595	德文系	1	1
29596	米蘭	1	1
29597	國民大會	1	1
29598	黃亭瑄	1	1
29599	旅宿	1	1
29600	王漢忠	1	1
29601	一千四百二十五	1	1
29602	大吃大喝	1	1
29603	愛家	1	1
29604	天梯	1	1
29605	法務部長	1	1
29606	黃子千	1	1
29607	飛機餐	1	1
29608	毛蒜皮	1	1
29609	計畫子	1	1
29610	波斯菊花	1	1
29611	換裝	1	1
29612	擊破器	1	1
29613	陳柏翔	1	1
29614	衣食	1	1
29615	怯場	1	1
29616	周永暉	1	1
29617	童裝秀	1	1
29618	彈藥車	1	1
29619	震撼感	1	1
29620	五年十班	1	1
29621	九一步槍	1	1
29622	邱漢	1	1
29623	四三炮兵	1	1
29624	謹記	1	1
29625	請客	1	1
29626	賴錦雀	1	1
29627	腎病	1	1
29628	銀翼	1	1
29629	嫩葉	1	1
29630	稅務日	1	1
29631	營養針	1	1
29632	目錄	1	1
29633	賴建信	1	1
29634	監測值	1	1
29635	顏于綸	1	1
29636	加額	1	1
29637	古月	1	1
29638	陳慶虎	1	1
29639	海神	1	1
29640	陳為吉	1	1
29641	陳志和	1	1
29642	葉彥伯	1	1
29643	紀詠仁	1	1
29644	楠仔湖	1	1
29645	六千四百五十七	1	1
29646	七點二	1	1
29647	藤繩	1	1
29648	王盛麒	1	1
29649	愈發	1	1
29650	殿軍	1	1
29651	六千八百	1	1
29652	近況	1	1
29653	殼變	1	1
29654	法制處	1	1
29655	學非	1	1
29656	湮滅	1	1
29657	仁川港	1	1
29658	實是	1	1
29659	單校	1	1
29660	逮捕令	1	1
29661	顏佳婕	1	1
29662	賜樂鈴	1	1
29663	美勞課	1	1
29664	站起	1	1
29665	摘取	1	1
29666	學聯	1	1
29667	陳為學	1	1
29668	沉船	1	1
29669	買年菜	1	1
29670	考四科	1	1
29671	炸子	1	1
29672	中寮	1	1
29673	凜洌	1	1
29674	異地建站	1	1
29675	浸溼	1	1
29676	鄭明修	1	1
29677	洪信德	1	1
29678	黏稠	1	1
29679	楊國如	1	1
29680	獨輪車社	1	1
29681	突襲	1	1
29682	絞成	1	1
29683	海汙法	1	1
29684	刮刀刮	1	1
29685	癌症率	1	1
29686	幹事長	1	1
29687	工作天	1	1
29688	歐美區	1	1
29689	推荐獎	1	1
29690	竹塘鄉	1	1
29691	女飆仔	1	1
29692	海難	1	1
29693	韓世	1	1
29694	救藻	1	1
29695	力退	1	1
29696	結塊	1	1
29697	偷排	1	1
29698	八點四四	1	1
29699	童書獎	1	1
29700	拉加茲	1	1
29701	二點二九	1	1
29702	料到	1	1
29703	賭局	1	1
29704	隆隆	1	1
29705	擊破點	1	1
29706	五十二億	1	1
29707	藻礁群	1	1
29708	劉靖芬	1	1
29709	震動器	1	1
29710	徐珮綺	1	1
29711	豐衣	1	1
29712	納稅額	1	1
29713	東英吉利	1	1
29714	布城	1	1
29715	入學率	1	1
29716	自怨自艾	1	1
29717	辛子平	1	1
29718	收心	1	1
29719	回族	1	1
29720	桐林奇雞	1	1
29721	黃玉潔	1	1
29722	不成賽	1	1
29723	大費周章	1	1
29724	鳳／臺	1	1
29725	龔妍芝	1	1
29726	潭子	1	1
29727	軍校	1	1
29728	子平	1	1
29729	改天	1	1
29730	四百三十一	1	1
29731	果乾	1	1
29732	吳凱婷	1	1
29733	番茄釀	1	1
29734	釀	1	1
29735	徐玉琴	1	1
29736	納吉	1	1
29737	稅表	1	1
29738	百分之十九	1	1
29739	公布稅表	1	1
29740	不相上下	1	1
29741	顧早到	1	1
29742	辛	1	1
29743	川普二○○	1	1
29744	張彩	1	1
29745	世俗化	1	1
29746	自社	1	1
29747	自由法	1	1
29748	導師制	1	1
29749	朴正熙	1	1
29750	特蘭獎	1	1
29751	二○一七格羅•布倫	1	1
29752	國英數	1	1
29753	濟州島	1	1
29754	陳振川	1	1
29755	主持人獎	1	1
29756	當庭	1	1
29757	簡品傑	1	1
29758	爆量	1	1
29759	資訊權	1	1
29760	吳宜玲	1	1
29761	張鴻彰	1	1
29762	轉機器人	1	1
29763	朱美儒	1	1
29764	辛子	1	1
29765	催落去	1	1
29766	濁度	1	1
29767	解謎	1	1
29768	郵政節	1	1
29769	烏干	1	1
29770	監	1	1
29771	鎮區	1	1
29772	顏怡君	1	1
29773	稅單	1	1
29774	一七六六年	1	1
29775	抽獎箱	1	1
29776	警告聲	1	1
29777	校網	1	1
29778	翁文祺	1	1
29779	蘇益昌	1	1
29780	西屯國	1	1
29781	表演課	1	1
29782	我方	1	1
29783	三三三	1	1
29784	曇花一現	1	1
29785	兩千五百多	1	1
29786	九百五十八	1	1
29787	低門檻	1	1
29788	為時已晚	1	1
29789	窄化到	1	1
29790	翻覆	1	1
29791	前庭	1	1
29792	教寫	1	1
29793	撕裂傷	1	1
29794	司馬庫斯	1	1
29795	擴音	1	1
29796	幫浦	1	1
29797	陳威豪	1	1
29798	周轉	1	1
29799	二十一億	1	1
29800	詆毀	1	1
29801	積欠	1	1
29802	非婚生	1	1
29803	菜刀	1	1
29804	援救	1	1
29805	退轉	1	1
29806	丁永慶	1	1
29807	三成八	1	1
29808	欠薪	1	1
29809	走告	1	1
29810	兩萬一千四百八十	1	1
29811	林岱霏	1	1
29812	許博倫	1	1
29813	慰助金	1	1
29814	狹長形	1	1
29815	林佳靈	1	1
29816	蘊育	1	1
29817	傳水	1	1
29818	絕招	1	1
29819	燙手	1	1
29820	學線	1	1
29821	雲遊	1	1
29822	陳茂盛	1	1
29823	翻地瓜	1	1
29824	運價	1	1
29825	公平會	1	1
29826	鄧家基	1	1
29827	預覽	1	1
29828	學生團	1	1
29829	行賄	1	1
29830	車齡	1	1
29831	鎔	1	1
29832	少主	1	1
29833	暴行	1	1
29834	靠行	1	1
29835	簡介	1	1
29836	國高	1	1
29837	楊昀龍	1	1
29838	鄉兒	1	1
29839	鄉南河	1	1
29840	北投站	1	1
29841	徐至賢	1	1
29842	洗地瓜	1	1
29843	答覆	1	1
29844	延時	1	1
29845	入戲	1	1
29846	香屁案	1	1
29847	郭子瑩	1	1
29848	李偉哲	1	1
29849	德高館	1	1
29850	團費	1	1
29851	掛地瓜	1	1
29852	大姐	1	1
29853	盧宜謙	1	1
29854	長滿	1	1
29855	奶類	1	1
29856	一百五十九部	1	1
29857	陳冠杰	1	1
29858	衛國	1	1
29859	保家	1	1
29860	四系組	1	1
29861	林芮立	1	1
29862	低脂乳品	1	1
29863	伶俐	1	1
29864	林立宏	1	1
29865	康淑華	1	1
29866	再發率	1	1
29867	四冠王	1	1
29868	心裡有數	1	1
29869	反霸凌書	1	1
29870	蔡維倫	1	1
29871	楊依瑄	1	1
29872	反霸凌魚形	1	1
29873	董冠緯	1	1
29874	葉孟宣	1	1
29875	肥咖	1	1
29876	信息	1	1
29877	徵稅	1	1
29878	六十八級	1	1
29879	稽徵法	1	1
29880	簡彤恩	1	1
29881	外景	1	1
29882	何政翰	1	1
29883	稅捐	1	1
29884	分有	1	1
29885	金流	1	1
29886	洗錢案	1	1
29887	兆豐	1	1
29888	陳淑娟	1	1
29889	一千五百九十二	1	1
29890	黴菌	1	1
29891	藍舒	1	1
29892	楊荏羽	1	1
29893	李柄賢	1	1
29894	青山國	1	1
29895	環校	1	1
29896	科學館	1	1
29897	纜車	1	1
29898	停收	1	1
29899	分歧	1	1
29900	屢次	1	1
29901	轉給	1	1
29902	超收到	1	1
29903	總工程師	1	1
29904	狠狠	1	1
29905	屎尿	1	1
29906	陳捷恩	1	1
29907	送百	1	1
29908	一萬兩千兩百五十	1	1
29909	伍貴菱	1	1
29910	險象環生	1	1
29911	繪製出	1	1
29912	中山北路	1	1
29913	報量	1	1
29914	家暴通	1	1
29915	廢清法	1	1
29916	出站	1	1
29917	包菇類	1	1
29918	教導處	1	1
29919	王雅惠	1	1
29920	牛排	1	1
29921	歐式	1	1
29922	設為	1	1
29923	拼圖板	1	1
29924	舉牌	1	1
29925	施儀	1	1
29926	型錄	1	1
29927	一千一百五十七萬	1	1
29928	優四級	1	1
29929	凡學	1	1
29930	藥學系	1	1
29931	五十五級	1	1
29932	製劑	1	1
29933	分編	1	1
29934	小狀	1	1
29935	四年忠班	1	1
29936	元隊	1	1
29937	一千零七十九萬	1	1
29938	李冠霖	1	1
29939	及時雨	1	1
29940	李芳原	1	1
29941	陳享呈	1	1
29942	谷米•吉娃	1	1
29943	一萬零一百多	1	1
29944	南靖	1	1
29945	先於	1	1
29946	災││	1	1
29947	尿篩	1	1
29948	歐厚成	1	1
29949	本位主義	1	1
29950	前體委會	1	1
29951	蔣碩哲	1	1
29952	法典	1	1
29953	信國	1	1
29954	五十三隊	1	1
29955	林家裕	1	1
29956	興中	1	1
29957	許嘉恩	1	1
29958	哇族	1	1
29959	雨具	1	1
29960	德山賞	1	1
29961	朱艷廷	1	1
29962	陳詩欣	1	1
29963	莊裕澤	1	1
29964	兩百三十點五八	1	1
29965	張庭禎	1	1
29966	建教	1	1
29967	七百八十	1	1
29968	九百九十九	1	1
29969	撻伐	1	1
29970	李國安	1	1
29971	兩百六十萬	1	1
29972	八成九	1	1
29973	五千一百九十六	1	1
29974	輕稅	1	1
29975	坐擁	1	1
29976	五年義班	1	1
29977	虛空	1	1
29978	霧社	1	1
29979	萬旭玲	1	1
29980	發行人	1	1
29981	奮勇	1	1
29982	捷英社	1	1
29983	捐書	1	1
29984	龍祥	1	1
29985	看遍	1	1
29986	陳孟亨	1	1
29987	相容	1	1
29988	陳郁珊	1	1
29989	自嘆	1	1
29990	開鑼	1	1
29991	沼平	1	1
29992	費盡	1	1
29993	農業用	1	1
29994	新北板	1	1
29995	陳威穎	1	1
29996	廣篩	1	1
29997	朱木炎	1	1
29998	五千兩百三十七	1	1
29999	范雲華	1	1
30000	漏掉	1	1
30001	兜	1	1
30002	林美琴	1	1
30003	小魯	1	1
30004	閉上	1	1
30005	宋立山	1	1
30006	分機	1	1
30007	平實	1	1
30008	副主廚	1	1
30009	馮建成	1	1
30010	核桃糕	1	1
30011	李建鴻	1	1
30012	食材紅藜	1	1
30013	簽契	1	1
30014	遊覽車業	1	1
30015	聖愛	1	1
30016	陳永全	1	1
30017	童•	1	1
30018	黃唯琳	1	1
30019	徐右祐	1	1
30020	金邊	1	1
30021	全額	1	1
30022	風聲	1	1
30023	零錢捐	1	1
30024	百分之九點七	1	1
30025	梁郭國	1	1
30026	柯柏儒	1	1
30027	張馨云	1	1
30028	高臺	1	1
30029	閉門羹	1	1
30030	大綬	1	1
30031	鄭萊頤	1	1
30032	口社	1	1
30033	陳啟益	1	1
30034	職棒聯盟	1	1
30035	郭樹英	1	1
30036	賈閔	1	1
30037	摺紙鶴	1	1
30038	阿尼色	1	1
30039	膽小	1	1
30040	核訂	1	1
30041	谷關松鶴	1	1
30042	超鐘點	1	1
30043	林艾佳	1	1
30044	大班化	1	1
30045	客觀化	1	1
30046	蘇沁珊	1	1
30047	花種	1	1
30048	黃心慧	1	1
30049	營友	1	1
30050	廖惠鈺	1	1
30051	林家豪	1	1
30052	文蘭	1	1
30053	三成給	1	1
30054	盧冠良	1	1
30055	施儀潔	1	1
30056	一千一百五十	1	1
30057	候車亭	1	1
30058	童心未泯	1	1
30059	李芸蘋	1	1
30060	群像	1	1
30061	離鄉背井	1	1
30062	府中	1	1
30063	可歸化	1	1
30064	切入點	1	1
30065	飢	1	1
30066	糧荒	1	1
30067	郭人瑞	1	1
30068	一千兩百五十二	1	1
30069	騎跡	1	1
30070	娛樂圈	1	1
30071	國內法	1	1
30072	測速器	1	1
30073	綜合館	1	1
30074	讀成	1	1
30075	江佳泰	1	1
30076	形聲字	1	1
30077	進香團	1	1
30078	餐具組	1	1
30079	花鳥	1	1
30080	監介	1	1
30081	兼教	1	1
30082	楊舒涵	1	1
30083	奧蘭多	1	1
30084	古音	1	1
30085	擴增為	1	1
30086	詞語	1	1
30087	艾爾金	1	1
30088	涼拌	1	1
30089	二十二號	1	1
30090	沃	1	1
30091	四十二號	1	1
30092	豉	1	1
30093	可疑	1	1
30094	豆製	1	1
30095	土製	1	1
30096	重機	1	1
30097	開槍	1	1
30098	應節	1	1
30099	三十四號	1	1
30100	三十三號	1	1
30101	格拉斯	1	1
30102	簡地霖	1	1
30103	古德瑞契	1	1
30104	體驗館	1	1
30105	吳亭毅	1	1
30106	套疊	1	1
30107	連贏	1	1
30108	鐵三角	1	1
30109	空洞	1	1
30110	裂紋	1	1
30111	名不見經傳	1	1
30112	駭人聽聞	1	1
30113	凝	1	1
30114	塑成	1	1
30115	霍伊柏格	1	1
30116	賣關子式	1	1
30117	唐鳳正	1	1
30118	測試賽	1	1
30119	女舉	1	1
30120	二○一五	1	1
30121	季末	1	1
30122	三萬三千六百四十三	1	1
30123	驚呆	1	1
30124	千變萬化	1	1
30125	寫下史	1	1
30126	組合屋	1	1
30127	念法	1	1
30128	標明	1	1
30129	劉奇偉	1	1
30130	超音速隊	1	1
30131	戰線	1	1
30132	撰文	1	1
30133	山嵐	1	1
30134	點閱	1	1
30135	暫遷	1	1
30136	赤崁樓	1	1
30137	雨露霜	1	1
30138	新兵	1	1
30139	八十一分	1	1
30140	輕信	1	1
30141	威斯特	1	1
30142	紗窗	1	1
30143	己二烯酸	1	1
30144	變速	1	1
30145	蜜勒有	1	1
30146	聲名大噪	1	1
30147	出道	1	1
30148	樂來越	1	1
30149	試鏡	1	1
30150	鬥士隊	1	1
30151	艾瑪•史東	1	1
30152	倪士瑋	1	1
30153	名模	1	1
30154	遊俠隊	1	1
30155	黛倫到	1	1
30156	發高燒	1	1
30157	示範賽	1	1
30158	亭潔	1	1
30159	超自然	1	1
30160	史匹柏	1	1
30161	明星夢	1	1
30162	樸素	1	1
30163	潮牌	1	1
30164	廣告商	1	1
30165	眼尖	1	1
30166	災難片	1	1
30167	艾瑪•華森	1	1
30168	過日子	1	1
30169	李楠崇	1	1
30170	乘載力	1	1
30171	合群	1	1
30172	反光鏡	1	1
30173	顯露出	1	1
30174	漫漫長夜	1	1
30175	冒險王	1	1
30176	張雅	1	1
30177	吳素秋	1	1
30178	樂翻	1	1
30179	四十四號	1	1
30180	俠克歐尼爾	1	1
30181	本於	1	1
30182	犁具	1	1
30183	拆遷	1	1
30184	楊靜利	1	1
30185	三十四號俠克歐尼爾	1	1
30186	加路蘭	1	1
30187	九點五	1	1
30188	伏爾泰	1	1
30189	二十圈	1	1
30190	二甲基黃	1	1
30191	赫恩	1	1
30192	漂白劑	1	1
30193	五十二號	1	1
30194	威克斯	1	1
30195	政治所	1	1
30196	蔡啟海	1	1
30197	方國光	1	1
30198	改過自新	1	1
30199	碎碎	1	1
30200	二○二二	1	1
30201	烏龜村	1	1
30202	歌舞劇	1	1
30203	申調	1	1
30204	募	1	1
30205	六十六萬	1	1
30206	誓死	1	1
30207	組少	1	1
30208	七美鄉	1	1
30209	望安鄉	1	1
30210	不敬	1	1
30211	公審	1	1
30212	蔣介石	1	1
30213	設計學	1	1
30214	潛心	1	1
30215	劉昶佑	1	1
30216	一七金科獎	1	1
30217	漁翁	1	1
30218	洪翠玉	1	1
30219	權威性	1	1
30220	曠世	1	1
30221	王意中	1	1
30222	周哈里窗	1	1
30223	心痛不捨	1	1
30224	俠克	1	1
30225	轉折	1	1
30226	拜耳	1	1
30227	平淡	1	1
30228	選視	1	1
30229	李瑞騰	1	1
30230	吳耀堂	1	1
30231	科比	1	1
30232	自毀	1	1
30233	楊佳嫻	1	1
30234	夜視	1	1
30235	靜電	1	1
30236	通訊系	1	1
30237	進光量	1	1
30238	明暗	1	1
30239	炮轟	1	1
30240	錄影機	1	1
30241	刺睛	1	1
30242	蔡旻芯	1	1
30243	道盡美	1	1
30244	金科	1	1
30245	林姵宜	1	1
30246	方智玄	1	1
30247	范純昊	1	1
30248	吳律寬	1	1
30249	高采勳	1	1
30250	賽德克南豐	1	1
30251	調整稅	1	1
30252	葉國芳	1	1
30253	玩玩具	1	1
30254	莧菜	1	1
30255	俗	1	1
30256	休館	1	1
30257	數理班	1	1
30258	芥	1	1
30259	陳玥如	1	1
30260	段裘慶說	1	1
30261	陳奕竣	1	1
30262	胡毅	1	1
30263	教師組	1	1
30264	烏山	1	1
30265	武動	1	1
30266	薩德防	1	1
30267	公休	1	1
30268	七百零八	1	1
30269	光陰賊	1	1
30270	史坦波	1	1
30271	一九八一	1	1
30272	獻出	1	1
30273	楊照	1	1
30274	聚窩	1	1
30275	慧真	1	1
30276	盧鴻興	1	1
30277	白凌瑀	1	1
30278	兩千八百二十七	1	1
30279	總修課	1	1
30280	電子群	1	1
30281	毛線	1	1
30282	加黑	1	1
30283	從不起眼	1	1
30284	七百一十三	1	1
30285	黃奕銘	1	1
30286	謝昇甫	1	1
30287	產特類科	1	1
30288	東風	1	1
30289	紅藜思康	1	1
30290	載舟	1	1
30291	曲折	1	1
30292	潘妤恩	1	1
30293	仰角	1	1
30294	單腳	1	1
30295	劉慧瑩	1	1
30296	長臂	1	1
30297	三萬分	1	1
30298	閒逸安	1	1
30299	親近感	1	1
30300	遽然	1	1
30301	發糕	1	1
30302	一百四十三號	1	1
30303	風雨聲	1	1
30304	啼	1	1
30305	妥慎	1	1
30306	盎然	1	1
30307	熨斗	1	1
30308	攻得	1	1
30309	品物	1	1
30310	諾威斯基秀	1	1
30311	一千三百四十六	1	1
30312	大書特書	1	1
30313	孟浩然	1	1
30314	兩千兩百九十四	1	1
30315	卡爾馬龍	1	1
30316	春曉	1	1
30317	春眠不覺	1	1
30318	曉	1	1
30319	工程科	1	1
30320	兩百一十三	1	1
30321	巫宛儒	1	1
30322	心急	1	1
30323	壁壘	1	1
30324	陳舒博	1	1
30325	無非	1	1
30326	周知	1	1
30327	轉請	1	1
30328	李品萱	1	1
30329	和藹可親	1	1
30330	楊筑鈞	1	1
30331	劉龍謙	1	1
30332	廣徵	1	1
30333	葉豐璿	1	1
30334	展││	1	1
30335	黃芸芸	1	1
30336	協防	1	1
30337	高國陞	1	1
30338	關稅	1	1
30339	挑走	1	1
30340	抗告	1	1
30341	敲定	1	1
30342	豈能	1	1
30343	廢併校	1	1
30344	行旅	1	1
30345	川普火速	1	1
30346	瘀血	1	1
30347	手林紫筠賽	1	1
30348	陳靚安	1	1
30349	四百六十三	1	1
30350	陳柏妤	1	1
30351	沒辦	1	1
30352	吵來吵去	1	1
30353	善罷甘休	1	1
30354	找錯	1	1
30355	黃冠東	1	1
30356	老大	1	1
30357	覆舟	1	1
30358	平房	1	1
30359	黃光	1	1
30360	兩千四百四十三	1	1
30361	切小	1	1
30362	垂直風	1	1
30363	兩千三百零七微克	1	1
30364	賈新興	1	1
30365	佩姬	1	1
30366	韋恩	1	1
30367	颱風諾盧	1	1
30368	二萬七千	1	1
30369	兩點一七	1	1
30370	藍霜梅	1	1
30371	藍婆婆	1	1
30372	第一三一號	1	1
30373	吵鬧	1	1
30374	四千一百八十八微克	1	1
30375	討價還價	1	1
30376	歷次	1	1
30377	生成全	1	1
30378	國務卿	1	1
30379	一千一百三十一	1	1
30380	柄	1	1
30381	交界處	1	1
30382	節目組	1	1
30383	修磨	1	1
30384	器械	1	1
30385	三份工	1	1
30386	泥作	1	1
30387	貼到	1	1
30388	棉網	1	1
30389	短片組	1	1
30390	文元	1	1
30391	野潮	1	1
30392	電影獎	1	1
30393	後甲	1	1
30394	長片	1	1
30395	外衣	1	1
30396	提勒森	1	1
30397	流水處	1	1
30398	八十八微克	1	1
30399	通例	1	1
30400	故此	1	1
30401	側板	1	1
30402	美崙	1	1
30403	招得來	1	1
30404	雕出	1	1
30405	半山腰	1	1
30406	刨刀	1	1
30407	林芳賢	1	1
30408	四：用	1	1
30409	樂師	1	1
30410	中國籍	1	1
30411	聲學	1	1
30412	蘇祐晟	1	1
30413	當製	1	1
30414	發白	1	1
30415	林佩玲	1	1
30416	架框	1	1
30417	琴形	1	1
30418	歸咎	1	1
30419	承德	1	1
30420	實驗性	1	1
30421	招生額	1	1
30422	智能網	1	1
30423	湖光山色	1	1
30424	開箱	1	1
30425	麥草堆	1	1
30426	陰影處	1	1
30427	百岳	1	1
30428	鐮刀	1	1
30429	斤斤計較	1	1
30430	五百三十一	1	1
30431	入眠	1	1
30432	表演服	1	1
30433	紮	1	1
30434	尤姮筑	1	1
30435	毛皮	1	1
30436	鄭治桂	1	1
30437	觸手	1	1
30438	二○一七世大運	1	1
30439	烈焰	1	1
30440	身子	1	1
30441	飼料量	1	1
30442	正路	1	1
30443	卡提斯	1	1
30444	微積分	1	1
30445	游文彥	1	1
30446	卑南語	1	1
30447	變因	1	1
30448	放火	1	1
30449	曾建華	1	1
30450	化長	1	1
30451	照鏡	1	1
30452	舞集	1	1
30453	兩千七百九十六	1	1
30454	稿件	1	1
30455	推導出	1	1
30456	鱸魚	1	1
30457	許雅淋	1	1
30458	業訓	1	1
30459	完妝	1	1
30460	吳憲璋	1	1
30461	刷新亞	1	1
30462	審完	1	1
30463	陸定邦	1	1
30464	冥王星圖	1	1
30465	紅點獎	1	1
30466	緩衝	1	1
30467	鄭植羽	1	1
30468	小黃役	1	1
30469	獎落	1	1
30470	裁軍	1	1
30471	一千零九十八	1	1
30472	役別	1	1
30473	服務役	1	1
30474	出版獎	1	1
30475	適值	1	1
30476	驚嘆樂舞	1	1
30477	專輯獎	1	1
30478	養藻	1	1
30479	舒爽	1	1
30480	怒火	1	1
30481	酚	1	1
30482	兒茶素	1	1
30483	苦味	1	1
30484	珍日	1	1
30485	陳松明	1	1
30486	抬送	1	1
30487	黃超	1	1
30488	黃麒麟	1	1
30489	韓家	1	1
30490	陶瓷壺	1	1
30491	洞窟	1	1
30492	中多	1	1
30493	收物	1	1
30494	劇照	1	1
30495	團決	1	1
30496	十二型	1	1
30497	信義威秀	1	1
30498	韓媚	1	1
30499	礦物質	1	1
30500	小球藻	1	1
30501	楊筑絜	1	1
30502	陳宏義	1	1
30503	顏弘洺	1	1
30504	神木	1	1
30505	邱姓	1	1
